,id,0000_01_01_2022,0001_02_01_2022,0002_03_01_2022,0003_04_01_2022,0004_05_01_2022,0005_06_01_2022,0006_07_01_2022,0007_08_01_2022,0008_09_01_2022,0009_10_01_2022,0010_11_01_2022,0011_12_01_2022,0012_13_01_2022,0013_14_01_2022,0014_15_01_2022,0015_16_01_2022,0016_17_01_2022,0017_18_01_2022,0018_19_01_2022,0019_20_01_2022,0020_21_01_2022,0021_22_01_2022,0022_23_01_2022,0023_24_01_2022,0024_25_01_2022,0025_26_01_2022,0026_27_01_2022,0027_28_01_2022,0028_29_01_2022,0029_30_01_2022,0030_31_01_2022,0031_01_02_2022,0032_02_02_2022,0033_03_02_2022,0034_04_02_2022,0035_05_02_2022,0036_06_02_2022,0037_07_02_2022,0038_08_02_2022,0039_09_02_2022,0040_10_02_2022,0041_11_02_2022,0042_12_02_2022,0043_13_02_2022,0044_14_02_2022,0045_15_02_2022,0046_16_02_2022,0047_17_02_2022,0048_18_02_2022,0049_19_02_2022,0050_20_02_2022,0051_21_02_2022,0052_22_02_2022,0053_23_02_2022,0054_24_02_2022,0055_25_02_2022,0056_26_02_2022,0057_27_02_2022,0058_28_02_2022,0059_01_03_2022,0060_02_03_2022,0061_03_03_2022,0062_04_03_2022,0063_05_03_2022,0064_06_03_2022,0065_07_03_2022,0066_08_03_2022,0067_09_03_2022,0068_10_03_2022,0069_11_03_2022,0070_12_03_2022,0071_13_03_2022,0072_14_03_2022,0073_15_03_2022,0074_16_03_2022,0075_17_03_2022,0076_18_03_2022,0077_19_03_2022,0078_20_03_2022,0079_21_03_2022,0080_22_03_2022,0081_23_03_2022,0082_24_03_2022,0083_25_03_2022,0084_26_03_2022,0085_27_03_2022,0086_28_03_2022,0087_29_03_2022,0088_30_03_2022,0089_31_03_2022
0,1,14.784376,10.955944,7.4329571,7.4329571,10.345051,22.471553,19.281192,16.672422,15.535411,14.731026,9.20804,6.2959464,0.0,0.16631286,0.49893857,0.0,4.3273714,1.9142164,0.0,10.349296,16.033341,9.5710821,6.3807214,0.0,0.0,0.0,0.49893857,0.33262572,0.0,0.16631286,0.33262572,13.630695,22.387892,24.747697,12.398401,13.674545,17.944321,15.670299,12.452759,11.482061,11.342928,17.364853,16.169238,11.203794,8.9569521,8.31888,8.31888,8.9569521,9.2895778,18.223596,30.733951,27.457807,29.372023,25.377278,21.854291,20.411834,21.687978,14.282201,11.563599,7.5416743,3.9915086,3.6588829,3.3262572,2.8273186,2.8273186,2.4946929,2.4946929,2.4946929,1.9957543,1.9957543,1.6631286,1.6631286,1.16419,0.83156429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.290692,7.6013928,17.813678
1,2,14.784376,10.955944,7.4329571,7.4329571,10.345051,22.471553,19.281192,16.672422,15.535411,14.731026,9.20804,6.2959464,0.0,0.16631286,0.49893857,0.0,4.3273714,1.9142164,0.0,10.349296,16.033341,9.5710821,6.3807214,0.0,0.0,0.0,0.49893857,0.33262572,0.0,0.16631286,0.33262572,13.630695,22.387892,24.747697,12.398401,13.674545,17.944321,15.670299,12.452759,11.482061,11.342928,17.364853,16.169238,11.203794,8.9569521,8.31888,8.31888,8.9569521,9.2895778,18.223596,30.733951,27.457807,29.372023,25.377278,21.854291,20.411834,21.687978,14.282201,11.563599,7.5416743,3.9915086,3.6588829,3.3262572,2.8273186,2.8273186,2.4946929,2.4946929,2.4946929,1.9957543,1.9957543,1.6631286,1.6631286,1.16419,0.83156429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.290692,7.6013928,17.813678
2,3,14.781221,10.952875500000001,7.4303214,7.4303214,10.3412915,22.4667055,19.276417000000002,16.668036,15.5315795,14.727388999999999,9.20483535,6.29386515,0.0,0.16613287,0.49839861,0.0,4.32674455,1.91417295,0.0,10.347697,16.030862499999998,9.570864799999999,6.38057655,0.0,0.0,0.0,0.49839861,0.33226574,0.0,0.16613287,0.33226574,13.6293335,22.384081000000002,24.7428205,12.395124,13.671239,17.937745999999997,15.664833,12.448071,11.4777475,11.338089,17.3590415,16.163232,11.1984295,8.95199105,8.3139334,8.3139334,8.95199105,9.2842568,18.216179500000003,30.724488,27.448373,29.362546000000002,25.368067500000002,21.845513,20.403264999999998,21.679380000000002,14.275533,11.557169,7.536216700000001,3.9871889,3.65492315,3.3226573999999998,2.8242588,2.8242588,2.49199305,2.49199305,2.49199305,1.99359445,1.99359445,1.6613286999999999,1.6613286999999999,1.1629301,0.8306643499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.288344,7.59965705,17.8108975
3,4,14.730513,10.91849,7.4094161,7.4094161,10.312593,22.402946,19.226261,16.623198,15.489278,14.687747,9.1786731,6.2754963,0.0,0.16619424,0.49858271,0.0,4.3106053,1.9060113,0.0,10.318262,15.971747,9.5300565,6.353371,0.0,0.0,0.0,0.49858271,0.33238848,0.0,0.16619424,0.33238848,13.610719,22.311792,24.673621,12.355359,13.626033,17.888203,15.620364,12.414238,11.446513,11.309758,17.317415,16.118946,11.173004,8.9346041,8.299267,8.299267,8.9346041,9.2669926,18.177826,30.640499,27.369825,29.275836,25.297619,21.788545,20.351677,21.622351,14.242375,11.534832,7.5271755,3.9886617,3.6562732,3.3238848,2.8253021,2.8253021,2.4929136,2.4929136,2.4929136,1.9943309,1.9943309,1.6619424,1.6619424,1.1633597,0.83097119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.253713,7.5784449,17.762787
4,5,14.730513,10.91849,7.4094161,7.4094161,10.312593,22.402946,19.226261,16.623198,15.489278,14.687747,9.1786731,6.2754963,0.0,0.16619424,0.49858271,0.0,4.3106053,1.9060113,0.0,10.318262,15.971747,9.5300565,6.353371,0.0,0.0,0.0,0.49858271,0.33238848,0.0,0.16619424,0.33238848,13.610719,22.311792,24.673621,12.355359,13.626033,17.888203,15.620364,12.414238,11.446513,11.309758,17.317415,16.118946,11.173004,8.9346041,8.299267,8.299267,8.9346041,9.2669926,18.177826,30.640499,27.369825,29.275836,25.297619,21.788545,20.351677,21.622351,14.242375,11.534832,7.5271755,3.9886617,3.6562732,3.3238848,2.8253021,2.8253021,2.4929136,2.4929136,2.4929136,1.9943309,1.9943309,1.6619424,1.6619424,1.1633597,0.83097119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.253713,7.5784449,17.762787
5,6,14.7542895,10.9341485,7.4185509,7.4185509,10.3250625,22.432402,19.2489515,16.643424,15.508513,14.7057495,9.1901519,6.2836401,0.0,0.16607356,0.49822067999999997,0.0,4.3183615,1.9100704,0.0,10.332180000000001,16.000065499999998,9.550352,6.36690135,0.0,0.0,0.0,0.49822067999999997,0.33214712,0.0,0.16607356,0.33214712,13.6193455,22.346031,24.705782499999998,12.373603,13.646982999999999,17.909686999999998,15.639865499999999,12.4288105,11.4599735,11.321504000000001,17.3353225,16.138086,11.183034500000002,8.94081705,8.3041269,8.3041269,8.94081705,9.2729642,18.1932945,30.677762,27.404382,29.3144525,25.328238,21.812640000000002,20.3731865,21.6465665,14.25562,11.5427855,7.5289673,3.98576545,3.6536182999999998,3.3214712,2.82325055,2.82325055,2.4911034,2.4911034,2.4911034,1.9928827500000001,1.9928827500000001,1.6607356,1.6607356,1.16251495,0.8303678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.269854500000001,7.5881831,17.785452
6,7,14.828441,10.9839045,7.44836465,7.44836465,10.365911,22.525139000000003,19.3213585,16.708087,15.569691500000001,14.7630555,9.2275159,6.3099694,0.0,0.16587971499999998,0.49763915000000003,0.0,4.34217555,1.9222682,0.0,10.3753545,16.08719,9.6113411,6.40756075,0.0,0.0,0.0,0.49763915000000003,0.33175943500000005,0.0,0.16587971499999998,0.33175943500000005,13.6464505,22.452129,24.806651,12.4312965,13.712808500000001,17.980155500000002,15.703365,12.4768215,11.504306499999998,11.3611895,17.394368,16.201003999999998,11.2180725,8.96404485,8.32328875,8.32328875,8.96404485,9.2958043,18.24653,30.7981805,27.516668,29.4389365,25.42852,21.8929805,20.445588,21.7271005,14.301499,11.572594500000001,7.5394158000000004,3.9811132000000002,3.64935375,3.3175943500000002,2.8199552,2.8199552,2.48819575,2.48819575,2.48819575,1.9905566000000001,1.9905566000000001,1.6587971499999998,1.6587971499999998,1.16115805,0.829398585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.320386,7.618966,17.855925499999998
7,8,14.831533,10.98693,7.4509741,7.4509741,10.369634,22.529907,19.326071,16.712417,15.57347,14.766643,9.2306877,6.3120276,0.0,0.16605975,0.49817925,0.0,4.3427824,1.9223016,0.0,10.376917,16.089595,9.611508,6.407672,0.0,0.0,0.0,0.49817925,0.3321195,0.0,0.16605975,0.3321195,13.647789,22.45585,24.811441,12.434524,13.716058,17.986668,15.708775,12.481467,11.508581,11.365993,17.400127,16.206954,11.223405,8.9689836,8.3282164,8.3282164,8.9689836,9.3011031,18.253898,30.807538,27.526003,29.448305,25.437642,21.901687,20.454092,21.735627,14.308125,11.578996,7.5448613,3.985434,3.6533145,3.321195,2.8230158,2.8230158,2.4908963,2.4908963,2.4908963,1.992717,1.992717,1.6605975,1.6605975,1.1624183,0.83029875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.322691,7.6206753,17.858646
8,9,14.831533,10.98693,7.4509741,7.4509741,10.369634,22.529907,19.326071,16.712417,15.57347,14.766643,9.2306877,6.3120276,0.0,0.16605975,0.49817925,0.0,4.3427824,1.9223016,0.0,10.376917,16.089595,9.611508,6.407672,0.0,0.0,0.0,0.49817925,0.3321195,0.0,0.16605975,0.3321195,13.647789,22.45585,24.811441,12.434524,13.716058,17.986668,15.708775,12.481467,11.508581,11.365993,17.400127,16.206954,11.223405,8.9689836,8.3282164,8.3282164,8.9689836,9.3011031,18.253898,30.807538,27.526003,29.448305,25.437642,21.901687,20.454092,21.735627,14.308125,11.578996,7.5448613,3.985434,3.6533145,3.321195,2.8230158,2.8230158,2.4908963,2.4908963,2.4908963,1.992717,1.992717,1.6605975,1.6605975,1.1624183,0.83029875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.322691,7.6206753,17.858646
9,10,14.831533,10.98693,7.4509741,7.4509741,10.369634,22.529907,19.326071,16.712417,15.57347,14.766643,9.2306877,6.3120276,0.0,0.16605975,0.49817925,0.0,4.3427824,1.9223016,0.0,10.376917,16.089595,9.611508,6.407672,0.0,0.0,0.0,0.49817925,0.3321195,0.0,0.16605975,0.3321195,13.647789,22.45585,24.811441,12.434524,13.716058,17.986668,15.708775,12.481467,11.508581,11.365993,17.400127,16.206954,11.223405,8.9689836,8.3282164,8.3282164,8.9689836,9.3011031,18.253898,30.807538,27.526003,29.448305,25.437642,21.901687,20.454092,21.735627,14.308125,11.578996,7.5448613,3.985434,3.6533145,3.321195,2.8230158,2.8230158,2.4908963,2.4908963,2.4908963,1.992717,1.992717,1.6605975,1.6605975,1.1624183,0.83029875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.322691,7.6206753,17.858646
10,11,14.825349,10.980879,7.4457552,7.4457552,10.362188,22.520371,19.316646,16.703757,15.565913,14.759468,9.2243441,6.3079112,0.0,0.16569968,0.49709905,0.0,4.3415687,1.9222348,0.0,10.373792,16.084785,9.6111742,6.4074495,0.0,0.0,0.0,0.49709905,0.33139937,0.0,0.16569968,0.33139937,13.645112,22.448408,24.801861,12.428069,13.709559,17.973643,15.697955,12.472176,11.500032,11.356386,17.388609,16.195054,11.21274,8.9591061,8.3183611,8.3183611,8.9591061,9.2905055,18.239162,30.788823,27.507333,29.429568,25.419398,21.884274,20.437084,21.718574,14.294873,11.566193,7.5339703,3.9767924,3.645393,3.3139937,2.8168946,2.8168946,2.4854952,2.4854952,2.4854952,1.9883962,1.9883962,1.6569968,1.6569968,1.1598978,0.82849842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.318081,7.6172567,17.853205
