,id,0000_01_01_2023,0001_02_01_2023,0002_03_01_2023,0003_04_01_2023,0004_05_01_2023,0005_06_01_2023,0006_07_01_2023,0007_08_01_2023,0008_09_01_2023,0009_10_01_2023,0010_11_01_2023,0011_12_01_2023,0012_13_01_2023,0013_14_01_2023,0014_15_01_2023,0015_16_01_2023,0016_17_01_2023,0017_18_01_2023,0018_19_01_2023,0019_20_01_2023,0020_21_01_2023,0021_22_01_2023,0022_23_01_2023,0023_24_01_2023,0024_25_01_2023,0025_26_01_2023,0026_27_01_2023,0027_28_01_2023,0028_29_01_2023,0029_30_01_2023,0030_31_01_2023,0031_01_02_2023,0032_02_02_2023,0033_03_02_2023,0034_04_02_2023,0035_05_02_2023,0036_06_02_2023,0037_07_02_2023,0038_08_02_2023,0039_09_02_2023,0040_10_02_2023,0041_11_02_2023,0042_12_02_2023,0043_13_02_2023,0044_14_02_2023,0045_15_02_2023,0046_16_02_2023,0047_17_02_2023,0048_18_02_2023,0049_19_02_2023,0050_20_02_2023,0051_21_02_2023,0052_22_02_2023,0053_23_02_2023,0054_24_02_2023,0055_25_02_2023,0056_26_02_2023,0057_27_02_2023,0058_28_02_2023,0059_01_03_2023,0060_02_03_2023,0061_03_03_2023,0062_04_03_2023,0063_05_03_2023,0064_06_03_2023,0065_07_03_2023,0066_08_03_2023,0067_09_03_2023,0068_10_03_2023,0069_11_03_2023,0070_12_03_2023,0071_13_03_2023,0072_14_03_2023,0073_15_03_2023,0074_16_03_2023,0075_17_03_2023,0076_18_03_2023,0077_19_03_2023,0078_20_03_2023,0079_21_03_2023,0080_22_03_2023,0081_23_03_2023,0082_24_03_2023,0083_25_03_2023,0084_26_03_2023,0085_27_03_2023,0086_28_03_2023,0087_29_03_2023,0088_30_03_2023,0089_31_03_2023
0,1,19.998679,19.027981,18.636751,18.636751,18.636751,18.331305,15.751837,13.671308,11.590779,10.952706,9.03849,5.6546372,5.1556986,6.4318429,6.4318429,9.842875,9.842875,9.842875,19.553091,19.054152,9.6493828,8.3732386,5.1556986,4.1578214,2.1620672,0.33262572,0.16631286,0.0,0.0,0.0,0.66525143,4.6599971,8.6819221,7.0731521,6.43508,0.0,0.0,1.2761443,1.2761443,2.7457807,8.7091014,1.9957543,0.49893857,0.0,0.0,0.0,0.0,0.0,1.60877,5.4372028,0.49893857,0.0,1.2761443,2.2468421,1.4424571,6.9633207,11.067898,4.466505,1.2761443,1.2761443,1.2761443,1.2761443,5.1589357,16.70597,23.979991,28.650497,37.391023,36.422448,32.899462,45.745574,48.501863,42.255021,47.139936,52.743451,47.778008,43.002925,32.216219,27.662922,23.076077,21.300994,19.553091,16.668176,14.560468,13.756083,13.284324,25.555213,20.829235,19.553091,17.778008,16.80731
1,2,19.998679,19.027981,18.636751,18.636751,18.636751,18.331305,15.751837,13.671308,11.590779,10.952706,9.03849,5.6546372,5.1556986,6.4318429,6.4318429,9.842875,9.842875,9.842875,19.553091,19.054152,9.6493828,8.3732386,5.1556986,4.1578214,2.1620672,0.33262572,0.16631286,0.0,0.0,0.0,0.66525143,4.6599971,8.6819221,7.0731521,6.43508,0.0,0.0,1.2761443,1.2761443,2.7457807,8.7091014,1.9957543,0.49893857,0.0,0.0,0.0,0.0,0.0,1.60877,5.4372028,0.49893857,0.0,1.2761443,2.2468421,1.4424571,6.9633207,11.067898,4.466505,1.2761443,1.2761443,1.2761443,1.2761443,5.1589357,16.70597,23.979991,28.650497,37.391023,36.422448,32.899462,45.745574,48.501863,42.255021,47.139936,52.743451,47.778008,43.002925,32.216219,27.662922,23.076077,21.300994,19.553091,16.668176,14.560468,13.756083,13.284324,25.555213,20.829235,19.553091,17.778008,16.80731
2,3,19.9906935,19.02037,18.628751,18.628751,18.628751,18.3229595,15.744254999999999,13.663948999999999,11.5836435,10.9455855,9.031412549999999,5.6485176,5.1501189499999995,6.426234300000001,6.426234300000001,9.83560305,9.83560305,9.83560305,19.546127,19.047728499999998,9.64299635,8.36688105,5.1501189499999995,4.15332175,2.15972735,0.33226574,0.16613287,0.0,0.0,0.0,0.66453148,4.65901025,8.6799629,7.071581849999999,6.4335242,0.0,0.0,1.2761152999999998,1.2761152999999998,2.7448373000000004,8.706436700000001,1.99359445,0.49839861,0.0,0.0,0.0,0.0,0.0,1.60838105,5.43672695,0.49839861,0.0,1.2761152999999998,2.2464386999999997,1.44224815,6.9615994,11.066060499999999,4.4664036,1.2761152999999998,1.2761152999999998,1.2761152999999998,1.2761152999999998,5.1574089,16.7041185,23.977030499999998,28.6470835,37.386399499999996,36.419278500000004,32.896725,45.739618,48.4954975,42.249059,47.1335555,52.736415,47.771613,42.997099,32.2074555,27.6561095,23.068681,21.294167,19.546127,16.6616305,14.554851,13.7506605,13.278736,25.5493295,20.8222425,19.546127,17.771613000000002,16.801289500000003
3,4,19.947083,18.979357,18.58242,18.58242,18.58242,18.279471,15.708683,13.636478,11.564272,10.928935,9.0229237,5.6506041,5.1520214,6.4226956,6.4226956,9.824455,9.824455,9.824455,19.491266,18.992683,9.6288209,8.3581467,5.1520214,4.154856,2.1605251,0.33238848,0.16619424,0.0,0.0,0.0,0.66477695,4.6429938,8.6506505,7.0475878,6.4122507,0.0,0.0,1.2706742,1.2706742,2.7369825,8.6800903,1.9943309,0.49858271,0.0,0.0,0.0,0.0,0.0,1.6030627,5.4150853,0.49858271,0.0,1.2706742,2.2383998,1.4368684,6.9431078,11.025805,4.4473597,1.2706742,1.2706742,1.2706742,1.2706742,5.1415765,16.661142,23.928981,28.615541,37.330741,36.36585,32.856776,45.670786,48.451335,42.212935,47.086672,52.667951,47.722009,42.952752,32.153208,27.595746,23.00034,21.231083,19.491266,16.617529,14.515884,13.714352,13.245209,25.4941,20.76194,19.491266,17.722009,16.754283
4,5,19.947083,18.979357,18.58242,18.58242,18.58242,18.279471,15.708683,13.636478,11.564272,10.928935,9.0229237,5.6506041,5.1520214,6.4226956,6.4226956,9.824455,9.824455,9.824455,19.491266,18.992683,9.6288209,8.3581467,5.1520214,4.154856,2.1605251,0.33238848,0.16619424,0.0,0.0,0.0,0.66477695,4.6429938,8.6506505,7.0475878,6.4122507,0.0,0.0,1.2706742,1.2706742,2.7369825,8.6800903,1.9943309,0.49858271,0.0,0.0,0.0,0.0,0.0,1.6030627,5.4150853,0.49858271,0.0,1.2706742,2.2383998,1.4368684,6.9431078,11.025805,4.4473597,1.2706742,1.2706742,1.2706742,1.2706742,5.1415765,16.661142,23.928981,28.615541,37.330741,36.36585,32.856776,45.670786,48.451335,42.212935,47.086672,52.667951,47.722009,42.952752,32.153208,27.595746,23.00034,21.231083,19.491266,16.617529,14.515884,13.714352,13.245209,25.4941,20.76194,19.491266,17.722009,16.754283
5,6,19.964895499999997,18.996057999999998,18.6015855,18.6015855,18.6015855,18.2970425,15.722678,13.646533999999999,11.57039,10.9337,9.0236294,5.6465010499999995,5.14828035,6.42166065,6.42166065,9.82639305,9.82639305,9.82639305,19.5152145,19.016994,9.632715399999999,8.3593351,5.14828035,4.1518390499999995,2.1589563,0.33214712,0.16607356,0.0,0.0,0.0,0.66429424,4.6505086,8.6643271,7.0587997,6.42210955,0.0,0.0,1.27338025,1.27338025,2.7404382,8.69193115,1.9928827500000001,0.49822067999999997,0.0,0.0,0.0,0.0,0.0,1.6055274,5.4256682000000005,0.49822067999999997,0.0,1.27338025,2.24221755,1.4394538,6.9514929500000004,11.045014,4.4568309500000005,1.27338025,1.27338025,1.27338025,1.27338025,5.1487293,16.681704500000002,23.951525500000002,28.6296055,37.3562585,36.3909795,32.875382,45.702224,48.4702335,42.228016,47.1069235,52.698665000000005,47.743613499999995,42.9720125,32.17595,27.622521499999998,23.030812500000003,21.2592115,19.5152145,16.636307000000002,14.532559,13.729795,13.2591785,25.518773,20.788595,19.5152145,17.743613500000002,16.774776000000003
6,7,20.0256815,19.0531655,18.666437,18.666437,18.666437,18.357440500000003,15.7716535,13.6835055,11.5953575,10.954601499999999,9.0323332,5.63991035,5.14227125,6.42378335,6.42378335,9.83896905,9.83896905,9.83896905,19.593427,19.095788,9.650326499999998,8.368814350000001,5.14227125,4.14699295,2.15643635,0.33175943500000005,0.16587971499999998,0.0,0.0,0.0,0.663518865,4.673935,8.707114,7.0938424,6.4530863499999995,0.0,0.0,1.28151215,1.28151215,2.7516667999999997,8.7298768,1.9905566000000001,0.49763915000000003,0.0,0.0,0.0,0.0,0.0,1.6132716,5.457808050000001,0.49763915000000003,0.0,1.28151215,2.2540276500000003,1.44739185,6.97820995,11.1042585,4.4852925,1.28151215,1.28151215,1.28151215,1.28151215,5.1715742,16.7450145,24.021805,28.674908000000002,37.4369905,36.469196999999994,32.933657,45.801929,48.5327635,42.278735999999995,47.1735195,52.7972075,47.8142755,43.035124499999995,32.252224,27.7090595,23.1289665,21.3498155,19.593427,16.698643500000003,14.5877325,13.781096999999999,13.3062205,25.5981485,20.874938999999998,19.593427,17.8142755,16.8417605
7,8,20.033612,19.060725,18.674379,18.674379,18.674379,18.365731,15.779191,13.690829,11.602468,10.961701,9.039399,5.6460315,5.1478523,6.4293866,6.4293866,9.846226,9.846226,9.846226,19.600322,19.102143,9.6566944,8.37516,5.1478523,4.1514938,2.1587768,0.3321195,0.16605975,0.0,0.0,0.0,0.664239,4.6749019,8.7090367,7.0953828,6.4546156,0.0,0.0,1.2815344,1.2815344,2.7526003,8.7325085,1.992717,0.49817925,0.0,0.0,0.0,0.0,0.0,1.6136539,5.4582571,0.49817925,0.0,1.2815344,2.2544211,1.4475941,6.9799081,11.106046,4.4853704,1.2815344,1.2815344,1.2815344,1.2815344,5.1730812,16.746813,24.024706,28.678282,37.441545,36.4723,32.936344,45.807799,48.539074,42.284653,47.179841,52.804158,47.820608,43.040895,32.260919,27.715797,23.136277,21.356564,19.600322,16.705134,14.5933,13.786474,13.311766,25.603963,20.881856,19.600322,17.820608,16.847722
8,9,20.033612,19.060725,18.674379,18.674379,18.674379,18.365731,15.779191,13.690829,11.602468,10.961701,9.039399,5.6460315,5.1478523,6.4293866,6.4293866,9.846226,9.846226,9.846226,19.600322,19.102143,9.6566944,8.37516,5.1478523,4.1514938,2.1587768,0.3321195,0.16605975,0.0,0.0,0.0,0.664239,4.6749019,8.7090367,7.0953828,6.4546156,0.0,0.0,1.2815344,1.2815344,2.7526003,8.7325085,1.992717,0.49817925,0.0,0.0,0.0,0.0,0.0,1.6136539,5.4582571,0.49817925,0.0,1.2815344,2.2544211,1.4475941,6.9799081,11.106046,4.4853704,1.2815344,1.2815344,1.2815344,1.2815344,5.1730812,16.746813,24.024706,28.678282,37.441545,36.4723,32.936344,45.807799,48.539074,42.284653,47.179841,52.804158,47.820608,43.040895,32.260919,27.715797,23.136277,21.356564,19.600322,16.705134,14.5933,13.786474,13.311766,25.603963,20.881856,19.600322,17.820608,16.847722
9,10,20.033612,19.060725,18.674379,18.674379,18.674379,18.365731,15.779191,13.690829,11.602468,10.961701,9.039399,5.6460315,5.1478523,6.4293866,6.4293866,9.846226,9.846226,9.846226,19.600322,19.102143,9.6566944,8.37516,5.1478523,4.1514938,2.1587768,0.3321195,0.16605975,0.0,0.0,0.0,0.664239,4.6749019,8.7090367,7.0953828,6.4546156,0.0,0.0,1.2815344,1.2815344,2.7526003,8.7325085,1.992717,0.49817925,0.0,0.0,0.0,0.0,0.0,1.6136539,5.4582571,0.49817925,0.0,1.2815344,2.2544211,1.4475941,6.9799081,11.106046,4.4853704,1.2815344,1.2815344,1.2815344,1.2815344,5.1730812,16.746813,24.024706,28.678282,37.441545,36.4723,32.936344,45.807799,48.539074,42.284653,47.179841,52.804158,47.820608,43.040895,32.260919,27.715797,23.136277,21.356564,19.600322,16.705134,14.5933,13.786474,13.311766,25.603963,20.881856,19.600322,17.820608,16.847722
10,11,20.017751,19.045606,18.658495,18.658495,18.658495,18.34915,15.764116,13.676182,11.588247,10.947502,9.0252674,5.6337892,5.1366902,6.4181801,6.4181801,9.8317121,9.8317121,9.8317121,19.586532,19.089433,9.6439586,8.3624687,5.1366902,4.1424921,2.1540959,0.33139937,0.16569968,0.0,0.0,0.0,0.66279873,4.6729681,8.7051913,7.092302,6.4515571,0.0,0.0,1.2814899,1.2814899,2.7507333,8.7272451,1.9883962,0.49709905,0.0,0.0,0.0,0.0,0.0,1.6128893,5.457359,0.49709905,0.0,1.2814899,2.2536342,1.4471896,6.9765118,11.102471,4.4852146,1.2814899,1.2814899,1.2814899,1.2814899,5.1700672,16.743216,24.018904,28.671534,37.432436,36.466094,32.93097,45.796059,48.526453,42.272819,47.167198,52.790257,47.807943,43.029354,32.243529,27.702322,23.121656,21.343067,19.586532,16.692153,14.582165,13.77572,13.300675,25.592334,20.868022,19.586532,17.807943,16.835799
11,12,20.017751,19.045606,18.658495,18.658495,18.658495,18.34915,15.764116,13.676182,11.588247,10.947502,9.0252674,5.6337892,5.1366902,6.4181801,6.4181801,9.8317121,9.8317121,9.8317121,19.586532,19.089433,9.6439586,8.3624687,5.1366902,4.1424921,2.1540959,0.33139937,0.16569968,0.0,0.0,0.0,0.66279873,4.6729681,8.7051913,7.092302,6.4515571,0.0,0.0,1.2814899,1.2814899,2.7507333,8.7272451,1.9883962,0.49709905,0.0,0.0,0.0,0.0,0.0,1.6128893,5.457359,0.49709905,0.0,1.2814899,2.2536342,1.4471896,6.9765118,11.102471,4.4852146,1.2814899,1.2814899,1.2814899,1.2814899,5.1700672,16.743216,24.018904,28.671534,37.432436,36.466094,32.93097,45.796059,48.526453,42.272819,47.167198,52.790257,47.807943,43.029354,32.243529,27.702322,23.121656,21.343067,19.586532,16.692153,14.582165,13.77572,13.300675,25.592334,20.868022,19.586532,17.807943,16.835799
