,id,0000_kl08,0001_kl09,0002_kl10,0003_kl11,0004_kl12,0005_kl13,0006_kl14,0007_kl15,0008_kl16,0009_kl17,0010_kl18,0011_kl19,0012_kl20,0013_kl21,0014_kl22,0015_kl23,0016_kl00,0017_kl01,0018_kl02,0019_kl03,0020_kl04,0021_kl05,0022_kl06,0023_kl07,0024_kl08
40,41,125.43276603684879,125.33986263233274,124.24572211640118,123.37074659759566,122.98484371435329,123.06315131442494,123.50489497831961,124.47186441819125,125.39435972579068,125.43314747415124,125.43314747415124,125.43314747415124,125.43314747415124,125.43314747415124,125.43314747415124,125.43314747415124,125.43314747415124,125.43303891102795,125.43288046823481,125.43288046823481,125.43288046823481,125.43288046823481,125.43288046823481,125.43288046823481,125.43280564756586
41,42,219.50401582652407,219.30011056994155,216.72163392723033,214.64585272365827,213.7519423829134,213.86052957360428,214.96721256537987,217.2719000074625,219.42617589019517,219.5047167179748,219.5047167179748,219.5047167179748,219.5047167179748,219.5047167179748,219.5047167179748,219.5047167179748,219.5047167179748,219.50450105931967,219.50426999608055,219.50426999608055,219.50426999608055,219.50426999608055,219.50426999608055,219.50426999608055,219.50411338665478
42,43,188.15698978794686,188.0176500877567,186.38770635744646,185.08778852733377,184.56905244150866,184.63444997625695,185.3055641849982,186.73117584231684,188.1026790175579,188.15749372486755,188.15749372486755,188.15749372486755,188.15749372486755,188.15749372486755,188.15749372486755,188.15749372486755,188.15749372486755,188.15729567093297,188.15715483276276,188.15715483276276,188.15715483276276,188.15715483276276,188.15715483276276,188.15715483276276,188.15702939843862
43,44,313.5978290871169,313.29150576935564,309.2608416648363,305.9022771686737,304.3378311885798,304.53880838929217,306.54378907726743,310.20818489250473,313.47426548362535,313.59882302413473,313.59882302413473,313.59882302413473,313.59882302413473,313.59882302413473,313.59882302413473,313.59882302413473,313.59882302413473,313.5981885182182,313.59806748527126,313.59806748527126,313.59806748527126,313.59806748527126,313.59806748527126,313.59806748527126,313.5979317816207
44,45,250.87918165279487,250.63064018279604,247.30476696140983,244.3685617081414,242.9956252145184,243.1655939140842,244.90873216344815,248.07701580895898,250.7833998686048,250.87995626347455,250.87995626347455,250.87995626347455,250.87995626347455,250.87995626347455,250.87995626347455,250.87995626347455,250.87995626347455,250.87985356888137,250.87924033542214,250.87924033542214,250.87924033542214,250.87924033542214,250.87924033542214,250.87924033542214,250.87921686237124
45,46,501.7426070197988,501.19894183132544,495.3141422410131,490.6210577120329,488.5936140654859,488.8928672967767,489.2184545420118,496.6539022024176,501.5713535180975,501.74477827745756,501.74477827745756,501.74477827745756,501.74477827745756,501.74477827745756,501.74477827745756,501.74477827745756,501.74477827745756,501.7433933670039,501.7435342053093,501.7435342053093,501.7435342053093,501.7435342053093,501.7435342053093,501.7435342053093,501.7428006728443
46,47,125.4395306767158,125.30459437861616,123.83201983983761,122.6550327020498,122.14373841838925,122.2199625204177,122.02984996215179,124.16632010880447,125.39648110145112,125.439984,125.439984,125.439984,125.439984,125.439984,125.439984,125.439984,125.439984,125.4397345988342,125.43973900003766,125.43973900003766,125.43973900003766,125.43973900003766,125.43973900003766,125.43973900003766,125.43956588629591
47,48,344.9598712769569,344.895485797403,342.8904786560694,341.18297839064365,340.3645539545219,340.4247881147528,341.38917014839154,343.2836339177112,344.9279105174055,344.9599398622775,344.9599398622775,344.9599398622775,344.9599398622775,344.9599398622775,344.9599398622775,344.9599398622775,344.9599398622775,344.959956,344.959956,344.959956,344.959956,344.959956,344.959956,344.959956,344.9598793458182
48,49,595.8381400481317,595.1975480146016,588.2037804662136,582.6114053347364,580.2064356307432,580.5566684827603,583.5518612312592,589.7922921832908,595.6381492961864,595.8398821886279,595.8398821886279,595.8398821886279,595.8398821886279,595.8398821886279,595.8398821886279,595.8398821886279,595.8398821886279,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.8381400481317
49,50,344.9597946227751,344.90344572731834,343.0701439847026,341.51639177263377,340.83205155693764,340.91231671556204,341.77745587680073,343.46415853746356,344.92818485755186,344.9599156556938,344.9599156556938,344.9599156556938,344.9599156556938,344.9599156556938,344.9599156556938,344.9599156556938,344.9599156556938,344.95995600000003,344.95995600000003,344.95995600000003,344.95995600000003,344.95995600000003,344.95995600000003,344.95995600000003,344.95981076049765
50,51,250.87993572455503,250.8340136360312,249.32086157187638,248.0681254416331,247.54923897429902,247.67149822094186,248.33423654280887,249.62724935624064,250.8534903985868,250.8799503952118,250.8799503952118,250.8799503952118,250.8799503952118,250.8799503952118,250.8799503952118,250.8799503952118,250.8799503952118,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.87994159281777
51,52,595.8397985658843,595.4168416930582,589.3576145245883,583.7839362433825,581.3147577588079,581.73888517968,584.9341939064096,590.8642172868817,595.69380719229,595.8397567545123,595.8397567545123,595.8397567545123,595.8397567545123,595.8397567545123,595.8397567545123,595.8397567545123,595.8397567545123,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.8398264401322
52,53,250.87993572455503,250.8340136360312,249.32086157187638,248.0681254416331,247.54923897429902,247.67149822094186,248.33423654280887,249.62724935624064,250.8534903985868,250.8799503952118,250.8799503952118,250.8799503952118,250.8799503952118,250.8799503952118,250.8799503952118,250.8799503952118,250.8799503952118,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.87994159281777
53,54,1222.929475176616,1222.6769399923105,1214.93275653732,1199.147885148522,1153.6915104048292,1132.437141704301,1185.3962675534772,1213.9760693218614,1222.7825885175844,1222.9314205064413,1222.9314205064413,1222.9314205064413,1222.9314205064413,1222.9314205064413,1222.9314205064413,1222.9314205064413,1222.9314205064413,1222.929961514382,1222.9297183509916,1222.9297183509916,1222.9297183509916,1222.9297183509916,1222.9297183509916,1222.9297183509916,1222.9296468284272
54,55,1066.197827434623,1065.2116827283612,1055.1564761921409,1042.6234554808004,1036.5319090213764,1043.3954897583747,945.6690624139486,1043.4139337606975,1065.8756011456564,1066.2011943490843,1066.2011943490843,1066.2011943490843,1066.2011943490843,1066.2011943490843,1066.2011943490843,1066.2011943490843,1066.2011943490843,1066.1994236004878,1066.199585712682,1066.199585712682,1066.199585712682,1066.199585712682,1066.199585712682,1066.199585712682,1066.1980643646132
55,56,972.1105198762015,971.3396729381392,963.0266734830524,941.6321057525314,926.2786567618977,953.5885458025649,943.784051493857,959.5591238941853,971.8270490301238,972.1135669719122,972.1135669719122,972.1135669719122,972.1135669719122,972.1135669719122,972.1135669719122,972.1135669719122,972.1135669719122,972.1122253400558,972.1114294560506,972.1114294560506,972.1114294560506,972.1114294560506,972.1114294560506,972.1114294560506,972.1107359000222
56,57,470.3985316169461,470.03097666364613,463.1888644616246,462.72496744869926,429.3585412434957,429.07867130649885,446.5783800205007,466.8409339252843,470.2631783016118,470.3999400000001,470.3999400000001,470.3999400000001,470.3999400000001,470.3999400000001,470.3999400000001,470.3999400000001,470.3999400000001,470.3999400000001,470.3999400000001,470.3999400000001,470.3999400000001,470.3999400000001,470.3999400000001,470.3999400000001,470.3985316169461
57,58,721.2684608537965,720.7054754984192,708.5518367262714,709.2340929941807,656.1123546930272,658.4958176704512,687.5700276913469,715.7634799444213,721.0594260045384,721.2703926119921,721.2703926119921,721.2703926119921,721.2703926119921,721.2703926119921,721.2703926119921,721.2703926119921,721.2703926119921,721.269633405243,721.2690935255905,721.2690935255905,721.2690935255905,721.2690935255905,721.2690935255905,721.2690935255905,721.2686126940146
