,id,0000_kl08,0001_kl09,0002_kl10,0003_kl11,0004_kl12,0005_kl13,0006_kl14,0007_kl15,0008_kl16,0009_kl17,0010_kl18,0011_kl19,0012_kl20,0013_kl21,0014_kl22,0015_kl23,0016_kl00,0017_kl01,0018_kl02,0019_kl03,0020_kl04,0021_kl05,0022_kl06,0023_kl07,0024_kl08
10,11,125.39871104316428,125.26276539515534,123.79122810908856,122.61235869551686,122.10362277159705,122.17337471127018,122.02984996215179,124.12675777627942,125.35658278544032,125.39926559380397,125.3993184059151,125.39929786943675,125.39924798526013,125.39924798526013,125.39924798526013,125.39924798526013,125.39924798526013,125.39896484280425,125.39924798526013,125.39924798526013,125.39924798526013,125.39924798526013,125.39924798526013,125.39901765942219,125.39877412595577
11,12,187.85303650748867,187.8160972638017,186.60675176257044,185.7115769867868,185.336071080192,185.38800303076084,185.88122764904716,186.88171654926606,187.83186454925212,187.85335561047066,187.85336881209005,187.85339740902634,187.85332039300746,187.85332039300746,187.85332039300746,187.85332039300746,187.85332039300746,187.8531663620963,187.85332039300746,187.85332039300746,187.85332039300746,187.85332039300746,187.85332039300746,187.8531751464631,187.85314433442196
12,13,219.49274766189225,219.4539368084631,218.31312043474958,217.415048652581,217.01422644559847,217.0490321915781,217.53773259431696,218.54898686945018,219.47397252315594,219.49301466810908,219.4930095342336,219.49296075367536,219.49289400113526,219.49289400113526,219.49289400113526,219.49289400113526,219.49289400113526,219.49272455669225,219.49289400113526,219.49289400113526,219.49289400113526,219.49289400113526,219.49289400113526,219.49282468362915,219.49277847053443
13,14,344.3926585666789,344.32694172032006,342.3234959759862,340.6130666080646,339.7998908616111,339.85504161343647,340.8196901234772,342.7160338316038,344.36015315837375,344.3931265792218,344.3931265792218,344.39299340608824,344.39278365700835,344.39278365700835,344.39278365700835,344.39278365700835,344.39278365700835,344.3926182280531,344.39278365700835,344.39278365700835,344.39278365700835,344.39278365700835,344.39278365700835,344.3929167754028,344.3926504900715
14,15,156.79989014222514,156.77396525898286,155.99105829240034,155.36698321291198,155.08075882527643,155.09776035604204,155.43873377583193,156.14128219390977,156.78605204572955,156.7999726646716,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79989747755778
15,16,219.49274766189225,219.4539368084631,218.31312043474958,217.415048652581,217.01422644559847,217.0490321915781,217.53773259431696,218.54898686945018,219.47397252315594,219.49301466810908,219.4930095342336,219.49296075367536,219.49289400113526,219.49289400113526,219.49289400113526,219.49289400113526,219.49289400113526,219.49272455669225,219.49289400113526,219.49289400113526,219.49289400113526,219.49289400113526,219.49289400113526,219.49282468362915,219.49277847053443
16,17,344.77830576145186,344.72258220775075,342.9672498557622,341.47048002960366,340.7853690969376,340.86517044967144,341.733557212661,343.34753936075043,344.74634902744896,344.77869710096405,344.77874955140237,344.7787414747951,344.7786406132549,344.7786406132549,344.7786406132549,344.7786406132549,344.7786406132549,344.77847923912833,344.7786406132549,344.7786406132549,344.7786406132549,344.7786406132549,344.7786406132549,344.7783864552284,344.7783622491611
17,18,344.9483771838017,344.71460612317486,341.6173171510708,339.2258236955334,338.09134573933187,338.1671930350467,339.55918468285716,342.30274682053937,344.8624196052552,344.948925866573,344.9489339356409,344.9489218320908,344.9488532469251,344.9488532469251,344.9488532469251,344.9488532469251,344.9488532469251,344.9485062862014,344.9488532469251,344.9488532469251,344.9488532469251,344.9488532469251,344.9488532469251,344.9484215627968,344.94841349372905
18,19,814.8375083900419,814.7031948867331,810.779361000022,807.6768187769666,806.1557336436531,806.2560229352733,808.1049055231493,811.5434369068172,814.7590467539891,814.8387671397198,814.8387862298829,814.8387003778562,814.8387480471159,814.8387480471159,814.8387480471159,814.8387480471159,814.8387480471159,814.8378326371899,814.8387480471159,814.8387480471159,814.8387480471159,814.8387480471159,814.8387480471159,814.837575147023,814.8377467876048
19,20,282.22373348665946,282.01350260715225,279.4435687925921,277.4260932691136,276.41497224861246,276.49425632760153,277.67399064610714,279.9863717787247,282.1372895797549,282.22458181684027,282.224760064391,282.2247435601133,282.2247171536071,282.2247171536071,282.2247171536071,282.2247171536071,282.2247171536071,282.2243375498129,282.2247171536071,282.2247171536071,282.2247171536071,282.2247171536071,282.2247171536071,282.22398435387686,282.2238127070232
20,21,344.9483771838017,344.71460612317486,341.6173171510708,339.2258236955334,338.09134573933187,338.1671930350467,339.55918468285716,342.30274682053937,344.8624196052552,344.948925866573,344.9489339356409,344.9489218320908,344.9488532469251,344.9488532469251,344.9488532469251,344.9488532469251,344.9488532469251,344.9485062862014,344.9488532469251,344.9488532469251,344.9488532469251,344.9488532469251,344.9488532469251,344.9484215627968,344.94841349372905
21,22,156.79989014222514,156.77396525898286,155.99105829240034,155.36698321291198,155.08075882527643,155.09776035604204,155.43873377583193,156.14128219390977,156.78605204572955,156.7999726646716,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79997999999998,156.79989747755778
22,23,595.8397985658843,595.4140403177605,589.3024927845148,583.7606744565148,581.3254186551726,581.7004544857556,584.9342150105603,590.8924539089663,595.6951799967713,595.8397567545123,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.8398264401322
23,24,501.7426070197988,501.1955147508715,495.3141422410131,490.6210577120329,488.5936140654859,488.8928672967767,489.2198570361467,496.6539022024176,501.5713535180975,501.74477827745756,501.7448721695109,501.7448428287231,501.7446902537421,501.7446902537421,501.7446902537421,501.7446902537421,501.7446902537421,501.7433933670039,501.7446902537421,501.7446902537421,501.7446902537421,501.7446902537421,501.7446902537421,501.74354007364707,501.7428006728443
24,25,344.94579111382393,344.5743007534073,340.5417261315498,337.3056932426565,335.9243403457956,336.12287455023994,337.85805056046615,341.45229711802597,344.82762667556136,344.94721123360983,344.94733630101086,344.9473040255658,344.9471628208555,344.9471628208555,344.9471628208555,344.9471628208555,344.9471628208555,344.9464325885512,344.9471628208555,344.9471628208555,344.9471628208555,344.9471628208555,344.9471628208555,344.94648503640764,344.94593231987693
25,26,282.2391189701677,281.92720393468,278.62243404628197,275.9711368241607,274.83757196118876,275.02235970480456,260.99176491861306,278.7607384395824,282.13117301553007,282.23996399999993,282.23996399999993,282.23996399999993,282.23996399999993,282.23996399999993,282.23996399999993,282.23996399999993,282.23996399999993,282.2394589626486,282.23996399999993,282.23996399999993,282.23996399999993,282.23996399999993,282.23996399999993,282.2391189701677,282.2391189701677
26,27,344.94579111382393,344.5743007534073,340.5417261315498,337.3056932426565,335.9243403457956,336.12287455023994,337.85805056046615,341.45229711802597,344.82762667556136,344.94721123360983,344.94733630101086,344.9473040255658,344.9471628208555,344.9471628208555,344.9471628208555,344.9471628208555,344.9471628208555,344.9464325885512,344.9471628208555,344.9471628208555,344.9471628208555,344.9471628208555,344.9471628208555,344.94648503640764,344.94593231987693
27,28,282.2391189701677,281.92720393468,278.62243404628197,275.9711368241607,274.83757196118876,275.02235970480456,260.99176491861306,278.7607384395824,282.13117301553007,282.23996399999993,282.23996399999993,282.23996399999993,282.23996399999993,282.23996399999993,282.23996399999993,282.23996399999993,282.23996399999993,282.2394589626486,282.23996399999993,282.23996399999993,282.23996399999993,282.23996399999993,282.23996399999993,282.2391189701677,282.2391189701677
28,29,282.2378415227849,281.9325778072553,278.6353407446309,275.97202789121826,274.83757196118876,275.02235970480456,259.93407758276766,278.15755220742244,282.13117301553007,282.2384620914497,282.2384686932369,282.2384686932369,282.23844558702007,282.23844558702007,282.23844558702007,282.23844558702007,282.23844558702007,282.2380296738571,282.23844558702007,282.23844558702007,282.23844558702007,282.23844558702007,282.23844558702007,282.2380725855621,282.23787123075516
29,30,125.4338120547358,125.30336791433571,123.83792921983597,122.65423461831924,122.15003198275058,122.23215986880203,115.99633996382802,124.1577730376647,125.39163245134668,125.43420082734787,125.43426097724736,125.43425804281551,125.43424337182068,125.43424337182068,125.43424337182068,125.43424337182068,125.43424337182068,125.43401597677156,125.43424337182068,125.43424337182068,125.43424337182068,125.43424337182068,125.43424337182068,125.43395289289094,125.43382379096079
30,31,125.43277043851529,125.33933449206766,124.24572211640118,123.37074659759566,122.98484371435329,123.06315131442494,123.50489497831961,124.47186441819125,125.39435092433551,125.43314747415124,125.4332266952849,125.43321936005037,125.43320762382537,125.43320762382537,125.43320762382537,125.43320762382537,125.43320762382537,125.43303891102795,125.43320762382537,125.43320762382537,125.43320762382537,125.43320762382537,125.43320762382537,125.43288193505639,125.43280564756586
31,32,721.238430021463,720.7011733293889,714.3718967154904,709.2498173712697,691.6324298910755,663.642822936628,694.8609150392309,715.6463599166487,721.0175178149291,721.2405979763695,721.2410534978881,721.2410113202897,721.2409438369959,721.2409438369959,721.2409438369959,721.2409438369959,721.2409438369959,721.2399737384108,721.2409438369959,721.2409438369959,721.2409438369959,721.2409438369959,721.2409438369959,721.2390711265741,721.2386324735037
32,33,282.22373348665946,282.01350260715225,279.4435687925921,277.4260932691136,276.41497224861246,276.49425632760153,277.67399064610714,279.9863717787247,282.1372895797549,282.22458181684027,282.224760064391,282.2247435601133,282.2247171536071,282.2247171536071,282.2247171536071,282.2247171536071,282.2247171536071,282.2243375498129,282.2247171536071,282.2247171536071,282.2247171536071,282.2247171536071,282.2247171536071,282.22398435387686,282.2238127070232
33,34,219.50402866410462,219.29877810671508,216.72163392723033,214.64585272365827,213.7519423829134,213.86052957360428,214.96721256537987,217.2719000074625,219.42618872356934,219.50470131345654,219.50485278802094,219.5048425182983,219.50480400746264,219.50480400746264,219.50480400746264,219.50480400746264,219.50480400746264,219.50450362619165,219.50480400746264,219.50480400746264,219.50480400746264,219.50480400746264,219.50480400746264,219.50426999608055,219.50411595411828
34,35,250.87918165279487,250.62976582179044,247.30476696140983,244.3685617081414,242.9956252145184,243.1655939140842,244.90873216344815,248.07701580895898,250.7833998686048,250.87995626347455,250.87996800000002,250.87996800000002,250.87996800000002,250.87996800000002,250.87996800000002,250.87996800000002,250.87996800000002,250.87985650300823,250.87996800000002,250.87996800000002,250.87996800000002,250.87996800000002,250.87996800000002,250.87924033542214,250.87921686237124
35,36,282.2378415227849,281.9325778072553,278.6353407446309,275.97202789121826,274.83757196118876,275.02235970480456,259.93407758276766,278.15755220742244,282.13117301553007,282.2384620914497,282.2384686932369,282.2384686932369,282.23844558702007,282.23844558702007,282.23844558702007,282.23844558702007,282.23844558702007,282.2380296738571,282.23844558702007,282.23844558702007,282.23844558702007,282.23844558702007,282.23844558702007,282.2380725855621,282.23787123075516
36,37,972.1105312440686,971.33472711843,963.0266734830524,941.6307426912441,926.27601883227,953.588545802565,944.493282872615,960.0260469561234,971.8270490301238,972.1135783412346,972.1140331315958,972.1140103917868,972.1138512154513,972.1138512154513,972.1138512154513,972.1138512154513,972.1138512154513,972.112236707923,972.1138512154513,972.1138512154513,972.1138512154513,972.1138512154513,972.1138512154513,972.1114408282837,972.1107472722553
37,38,188.1569941888623,188.01696129943352,186.38770635744646,185.08778852733377,184.56905244150866,184.63444997625695,185.3055641849982,186.73117584231684,188.10267681484686,188.15749372486755,188.1575597429246,188.1575487398869,188.15752673382278,188.15752673382278,188.15752673382278,188.15752673382278,188.15752673382278,188.15729787158222,188.15752673382278,188.15752673382278,188.15752673382278,188.15752673382278,188.15752673382278,188.15715483276276,188.15702939843862
38,39,721.0742389645615,720.5051040436338,708.3431900573349,709.2159059860861,656.1030039684715,658.50947987805,687.5692582541277,715.5757785745617,720.8618129811041,721.076288815282,721.076516580792,721.0765587648691,721.0764490942591,721.0764490942591,721.0764490942591,721.0764490942591,721.0764490942591,721.075630840427,721.0764490942591,721.0764490942591,721.0764490942591,721.0764490942591,721.0764490942591,721.0748885051922,721.0745088973044
39,40,313.5978254193682,313.2895949306245,309.2608416648363,305.9022771686737,304.3378311885798,304.53880838929217,306.54378907726743,310.20818489250473,313.47426548362535,313.59882302413473,313.5989183833664,313.59890004500784,313.5988597007391,313.5988597007391,313.5988597007391,313.5988597007391,313.5988597007391,313.5981885182182,313.5988597007391,313.5988597007391,313.5988597007391,313.5988597007391,313.5988597007391,313.59806748527126,313.5979317816207
40,41,125.43277043851529,125.33933449206766,124.24572211640118,123.37074659759566,122.98484371435329,123.06315131442494,123.50489497831961,124.47186441819125,125.39435092433551,125.43314747415124,125.4332266952849,125.43321936005037,125.43320762382537,125.43320762382537,125.43320762382537,125.43320762382537,125.43320762382537,125.43303891102795,125.43320762382537,125.43320762382537,125.43320762382537,125.43320762382537,125.43320762382537,125.43288193505639,125.43280564756586
41,42,219.50402866410462,219.29877810671508,216.72163392723033,214.64585272365827,213.7519423829134,213.86052957360428,214.96721256537987,217.2719000074625,219.42618872356934,219.50470131345654,219.50485278802094,219.5048425182983,219.50480400746264,219.50480400746264,219.50480400746264,219.50480400746264,219.50480400746264,219.50450362619165,219.50480400746264,219.50480400746264,219.50480400746264,219.50480400746264,219.50480400746264,219.50426999608055,219.50411595411828
42,43,188.1569941888623,188.01696129943352,186.38770635744646,185.08778852733377,184.56905244150866,184.63444997625695,185.3055641849982,186.73117584231684,188.10267681484686,188.15749372486755,188.1575597429246,188.1575487398869,188.15752673382278,188.15752673382278,188.15752673382278,188.15752673382278,188.15752673382278,188.15729787158222,188.15752673382278,188.15752673382278,188.15752673382278,188.15752673382278,188.15752673382278,188.15715483276276,188.15702939843862
43,44,313.5978254193682,313.2895949306245,309.2608416648363,305.9022771686737,304.3378311885798,304.53880838929217,306.54378907726743,310.20818489250473,313.47426548362535,313.59882302413473,313.5989183833664,313.59890004500784,313.5988597007391,313.5988597007391,313.5988597007391,313.5988597007391,313.5988597007391,313.5981885182182,313.5988597007391,313.5988597007391,313.5988597007391,313.5988597007391,313.5988597007391,313.59806748527126,313.5979317816207
44,45,250.87918165279487,250.62976582179044,247.30476696140983,244.3685617081414,242.9956252145184,243.1655939140842,244.90873216344815,248.07701580895898,250.7833998686048,250.87995626347455,250.87996800000002,250.87996800000002,250.87996800000002,250.87996800000002,250.87996800000002,250.87996800000002,250.87996800000002,250.87985650300823,250.87996800000002,250.87996800000002,250.87996800000002,250.87996800000002,250.87996800000002,250.87924033542214,250.87921686237124
45,46,501.7426070197988,501.1955147508715,495.3141422410131,490.6210577120329,488.5936140654859,488.8928672967767,489.2198570361467,496.6539022024176,501.5713535180975,501.74477827745756,501.7448721695109,501.7448428287231,501.7446902537421,501.7446902537421,501.7446902537421,501.7446902537421,501.7446902537421,501.7433933670039,501.7446902537421,501.7446902537421,501.7446902537421,501.7446902537421,501.7446902537421,501.74354007364707,501.7428006728443
46,47,125.39871104316428,125.26276539515534,123.79122810908856,122.61235869551686,122.10362277159705,122.17337471127018,122.02984996215179,124.12675777627942,125.35658278544032,125.39926559380397,125.3993184059151,125.39929786943675,125.39924798526013,125.39924798526013,125.39924798526013,125.39924798526013,125.39924798526013,125.39896484280425,125.39924798526013,125.39924798526013,125.39924798526013,125.39924798526013,125.39924798526013,125.39901765942219,125.39877412595577
47,48,344.3926585666789,344.32694172032006,342.3234959759862,340.6130666080646,339.7998908616111,339.85504161343647,340.8196901234772,342.7160338316038,344.36015315837375,344.3931265792218,344.3931265792218,344.39299340608824,344.39278365700835,344.39278365700835,344.39278365700835,344.39278365700835,344.39278365700835,344.3926182280531,344.39278365700835,344.39278365700835,344.39278365700835,344.39278365700835,344.39278365700835,344.3929167754028,344.3926504900715
48,49,595.0397240049166,594.9407425968587,588.0083335181706,582.4087038037051,579.9922081650859,580.3235298785333,583.3324001860062,589.6020994373272,594.9843797525267,595.0403372294517,595.040365157218,595.0403024388222,595.0402118443944,595.0402118443944,595.0402118443944,595.0402118443944,595.0402118443944,595.0398843821896,595.0402118443944,595.0402118443944,595.0402118443944,595.0402118443944,595.0402118443944,595.0399121583201,595.0396961752674
49,50,344.77830576145186,344.72258220775075,342.9672498557622,341.47048002960366,340.7853690969376,340.86517044967144,341.733557212661,343.34753936075043,344.74634902744896,344.77869710096405,344.77874955140237,344.7787414747951,344.7786406132549,344.7786406132549,344.7786406132549,344.7786406132549,344.7786406132549,344.77847923912833,344.7786406132549,344.7786406132549,344.7786406132549,344.7786406132549,344.7786406132549,344.7783864552284,344.7783622491611
50,51,250.87993572455503,250.8339432135735,249.31010499560054,248.06820446882298,247.54923897429902,247.62393606610783,248.33451205257973,249.62822944061867,250.8534903985868,250.8799503952118,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.87994159281777
51,52,595.8397985658843,595.4140403177605,589.3024927845148,583.7606744565148,581.3254186551726,581.7004544857556,584.9342150105603,590.8924539089663,595.6951799967713,595.8397567545123,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.839924,595.8398264401322
52,53,250.87993572455503,250.8339432135735,249.31010499560054,248.06820446882298,247.54923897429902,247.62393606610783,248.33451205257973,249.62822944061867,250.8534903985868,250.8799503952118,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.879968,250.87994159281777
53,54,1222.9294894810555,1222.6760245433256,1214.9325707377943,1199.1468671692508,1153.6973297309373,1132.4483837840169,1185.396153305444,1214.2603451599016,1222.7826028352067,1222.9314634274501,1222.9315206331248,1222.9315063371073,1222.9312631627315,1222.9312631627315,1222.9312631627315,1222.9312631627315,1222.9312631627315,1222.9299901217964,1222.9312631627315,1222.9312631627315,1222.9312631627315,1222.9312631627315,1222.9312631627315,1222.9297183509916,1222.9296325203259
54,55,1065.496212133752,1065.021140253657,1055.1425849701907,1042.5984674472738,1036.2374033554677,1043.389194473908,951.782956494762,1043.3697770967442,1065.3920496706173,1065.4986686354744,1065.4986936346493,1065.4986561853682,1065.498519033083,1065.498519033083,1065.498519033083,1065.498519033083,1065.498519033083,1065.4968106422803,1065.498519033083,1065.498519033083,1065.498519033083,1065.498519033083,1065.498519033083,1065.4967358267188,1065.4966110798473
55,56,972.1105312440686,971.3347271184299,963.0266734830524,941.6307426912442,926.27601883227,953.5885458025649,944.4932828726149,960.0260469561234,971.8270490301238,972.1135783412346,972.1140331315959,972.1140103917867,972.1138512154513,972.1138512154513,972.1138512154513,972.1138512154513,972.1138512154513,972.1122367079229,972.1138512154513,972.1138512154513,972.1138512154513,972.1138512154513,972.1138512154513,972.1114408282837,972.1107472722553
56,57,470.21706475888516,469.8624493178509,463.18822674577774,462.6043693823572,429.2732164687503,428.9834036290695,446.5822691294656,466.6762191893118,470.086437246129,470.2182420882488,470.21844564044324,470.21844564044324,470.21833560347517,470.21833560347517,470.21833560347517,470.21833560347517,470.21833560347517,470.21773044240274,470.21833560347517,470.21833560347517,470.21833560347517,470.21833560347517,470.21833560347517,470.21749387489274,470.2171527856429
57,58,721.0742389645615,720.5051040436338,708.3431900573349,709.2159059860861,656.1030039684715,658.50947987805,687.5692582541277,715.5757785745617,720.8618129811041,721.076288815282,721.076516580792,721.0765587648691,721.0764490942591,721.0764490942591,721.0764490942591,721.0764490942591,721.0764490942591,721.075630840427,721.0764490942591,721.0764490942591,721.0764490942591,721.0764490942591,721.0764490942591,721.0748885051922,721.0745088973044
