i,j,t,r
5,14,22,14.92667
5,14,23,12.9996
5,14,24,12.9996
5,14,25,12.9996
5,14,26,12.9996
5,14,27,12.9996
5,14,28,12.9996
5,14,29,12.9996
5,14,30,16.1216
5,14,31,20.77929
5,14,32,21.21714
5,14,33,16.1216
5,14,34,16.65492
5,14,35,17.22473
5,14,36,16.65492
5,14,37,15.62138
5,14,38,15.38273
5,14,39,15.15127
5,14,40,16.93503
5,14,41,16.65492
5,14,42,14.92667
5,14,43,14.29111
5,14,44,14.09112
5,14,45,14.09112
5,14,46,14.29111
5,14,47,14.29111
5,14,48,16.65492
5,14,49,23.17002
5,14,50,21.21714
5,14,51,22.64886
5,14,52,19.95566
5,14,53,18.1565
5,14,54,17.5245
5,14,55,18.1565
5,14,56,15.62138
5,14,57,14.70862
5,14,58,13.70747
5,14,59,12.9996
5,14,60,12.9996
5,14,61,12.9996
5,14,62,12.9996
5,14,63,12.9996
5,14,64,12.9996
5,14,65,12.9996
5,14,66,12.9996
5,14,67,12.9996
5,14,68,12.9996
5,14,69,12.9996
5,14,70,12.9996
5,14,71,12.9996
5,14,72,12.9996
5,14,73,12.9996
5,14,74,12.9996
5,14,75,12.9996
5,14,76,12.9996
5,14,77,12.9996
5,14,78,12.9996
5,14,79,12.9996
5,14,80,12.9996
5,14,81,12.9996
5,14,82,12.9996
5,14,83,12.9996
5,14,84,12.9996
5,14,85,12.9996
5,14,86,15.62138
5,14,87,14.70862
5,14,88,18.1565
6,5,0,162.8654
6,5,1,147.6948
6,5,2,137.056
6,5,3,137.056
6,5,4,143.2471
6,5,5,188.7102
6,5,6,171.6827
6,5,7,162.8654
6,5,8,160.1242
6,5,9,157.4738
6,5,10,141.1222
6,5,11,135.1096
6,5,12,122.8925
6,5,13,122.8925
6,5,14,122.8925
6,5,15,122.8925
6,5,16,133.2176
6,5,17,127.8469
6,5,18,122.8925
6,5,19,147.6948
6,5,20,171.6827
6,5,21,152.4276
6,5,22,141.1222
6,5,23,122.8925
6,5,24,122.8925
6,5,25,122.8925
6,5,26,122.8925
6,5,27,122.8925
6,5,28,122.8925
6,5,29,122.8925
6,5,30,152.4276
6,5,31,196.506
6,5,32,200.6505
6,5,33,152.4276
6,5,34,157.4738
6,5,35,162.8654
6,5,36,157.4738
6,5,37,147.6948
6,5,38,145.437
6,5,39,143.2471
6,5,40,160.1242
6,5,41,157.4738
6,5,42,141.1222
6,5,43,135.1096
6,5,44,133.2176
6,5,45,133.2176
6,5,46,135.1096
6,5,47,135.1096
6,5,48,157.4738
6,5,49,219.138
6,5,50,200.6505
6,5,51,214.2039
6,5,52,188.7102
6,5,53,171.6827
6,5,54,165.7022
6,5,55,171.6827
6,5,56,147.6948
6,5,57,139.0594
6,5,58,129.5884
6,5,59,122.8925
6,5,60,122.8925
6,5,61,122.8925
6,5,62,122.8925
6,5,63,122.8925
6,5,64,122.8925
6,5,65,122.8925
6,5,66,122.8925
6,5,67,122.8925
6,5,68,122.8925
6,5,69,122.8925
6,5,70,122.8925
6,5,71,122.8925
6,5,72,122.8925
6,5,73,122.8925
6,5,74,122.8925
6,5,75,122.8925
6,5,76,122.8925
6,5,77,122.8925
6,5,78,122.8925
6,5,79,122.8925
6,5,80,122.8925
6,5,81,122.8925
6,5,82,122.8925
6,5,83,122.8925
6,5,84,122.8925
6,5,85,122.8925
6,5,86,147.6948
6,5,87,139.0594
6,5,88,171.6827
6,8,0,86.48982
6,8,1,78.44333
6,8,2,72.79932
6,8,3,72.79932
6,8,4,76.08387
6,8,5,100.1932
6,8,6,91.16557
6,8,7,86.48982
6,8,8,85.03603
6,8,9,83.6303
6,8,10,74.95658
6,8,11,71.76659
6,8,12,65.28384
6,8,13,65.28384
6,8,14,65.28384
6,8,15,65.28384
6,8,16,70.76276
6,8,17,67.91298
6,8,18,65.28384
6,8,19,78.44333
6,8,20,91.16557
6,8,21,80.95381
6,8,22,74.95658
6,8,23,65.28384
6,8,24,65.28384
6,8,25,65.28384
6,8,26,65.28384
6,8,27,65.28384
6,8,28,65.28384
6,8,29,65.28384
6,8,30,80.95381
6,8,31,104.3255
6,8,32,106.5222
6,8,33,80.95381
6,8,34,83.6303
6,8,35,86.48982
6,8,36,83.6303
6,8,37,78.44333
6,8,38,77.24559
6,8,39,76.08387
6,8,40,85.03603
6,8,41,83.6303
6,8,42,74.95658
6,8,43,71.76659
6,8,44,70.76276
6,8,45,70.76276
6,8,46,71.76659
6,8,47,71.76659
6,8,48,83.6303
6,8,49,116.319
6,8,50,106.5222
6,8,51,113.7046
6,8,52,100.1932
6,8,53,91.16557
6,8,54,87.99419
6,8,55,91.16557
6,8,56,78.44333
6,8,57,73.86221
6,8,58,68.83705
6,8,59,65.28384
6,8,60,65.28384
6,8,61,65.28384
6,8,62,65.28384
6,8,63,65.28384
6,8,64,65.28384
6,8,65,65.28384
6,8,66,65.28384
6,8,67,65.28384
6,8,68,65.28384
6,8,69,65.28384
6,8,70,65.28384
6,8,71,65.28384
6,8,72,65.28384
6,8,73,65.28384
6,8,74,65.28384
6,8,75,65.28384
6,8,76,65.28384
6,8,77,65.28384
6,8,78,65.28384
6,8,79,65.28384
6,8,80,65.28384
6,8,81,65.28384
6,8,82,65.28384
6,8,83,65.28384
6,8,84,65.28384
6,8,85,65.28384
6,8,86,78.44333
6,8,87,73.86221
6,8,88,91.16557
6,18,0,93.03242
6,18,1,84.35066
6,18,2,78.26431
6,18,3,78.26431
6,18,4,81.80595
6,18,5,107.8303
6,18,6,98.07984
6,18,7,93.03242
6,18,8,91.46345
6,18,9,89.94652
6,18,10,80.59032
6,18,11,77.15095
6,18,12,70.16399
6,18,13,70.16399
6,18,14,70.16399
6,18,15,70.16399
6,18,16,76.06881
6,18,17,72.99718
6,18,18,70.16399
6,18,19,84.35066
6,18,20,98.07984
6,18,21,87.05875
6,18,22,80.59032
6,18,23,70.16399
6,18,24,70.16399
6,18,25,70.16399
6,18,26,70.16399
6,18,27,70.16399
6,18,28,70.16399
6,18,29,70.16399
6,18,30,87.05875
6,18,31,112.2958
6,18,32,114.6701
6,18,33,87.05875
6,18,34,89.94652
6,18,35,93.03242
6,18,36,89.94652
6,18,37,84.35066
6,18,38,83.05882
6,18,39,81.80595
6,18,40,91.46345
6,18,41,89.94652
6,18,42,80.59032
6,18,43,77.15095
6,18,44,76.06881
6,18,45,76.06881
6,18,46,77.15095
6,18,47,77.15095
6,18,48,89.94652
6,18,49,125.2644
6,18,50,114.6701
6,18,51,122.4365
6,18,52,107.8303
6,18,53,98.07984
6,18,54,94.65617
6,18,55,98.07984
6,18,56,84.35066
6,18,57,79.41029
6,18,58,73.99313
6,18,59,70.16399
6,18,60,70.16399
6,18,61,70.16399
6,18,62,70.16399
6,18,63,70.16399
6,18,64,70.16399
6,18,65,70.16399
6,18,66,70.16399
6,18,67,70.16399
6,18,68,70.16399
6,18,69,70.16399
6,18,70,70.16399
6,18,71,70.16399
6,18,72,70.16399
6,18,73,70.16399
6,18,74,70.16399
6,18,75,70.16399
6,18,76,70.16399
6,18,77,70.16399
6,18,78,70.16399
6,18,79,70.16399
6,18,80,70.16399
6,18,81,70.16399
6,18,82,70.16399
6,18,83,70.16399
6,18,84,70.16399
6,18,85,70.16399
6,18,86,84.35066
6,18,87,79.41029
6,18,88,98.07984
7,28,0,40.16366
7,28,1,36.45633
7,28,2,33.85237
7,28,3,33.85237
7,28,4,35.36811
7,28,5,46.46365
7,28,6,42.31523
7,28,7,40.16366
7,28,8,39.49429
7,28,9,38.84686
7,28,10,34.848
7,28,11,33.37558
7,28,12,30.3804
7,28,13,30.3804
7,28,14,30.3804
7,28,15,30.3804
7,28,16,32.91204
7,28,17,31.59559
7,28,18,30.3804
7,28,19,36.45633
7,28,20,42.31523
7,28,21,37.61365
7,28,22,34.848
7,28,23,30.3804
7,28,24,30.3804
7,28,25,30.3804
7,28,26,30.3804
7,28,27,30.3804
7,28,28,30.3804
7,28,29,30.3804
7,28,30,37.61365
7,28,31,48.36007
7,28,32,49.36754
7,28,33,37.61365
7,28,34,38.84686
7,28,35,40.16366
7,28,36,38.84686
7,28,37,36.45633
7,28,38,35.90398
7,28,39,35.36811
7,28,40,39.49429
7,28,41,38.84686
7,28,42,34.848
7,28,43,33.37558
7,28,44,32.91204
7,28,45,32.91204
7,28,46,33.37558
7,28,47,33.37558
7,28,48,38.84686
7,28,49,53.85534
7,28,50,49.36754
7,28,51,52.6586
7,28,52,46.46365
7,28,53,42.31523
7,28,54,40.85612
7,28,55,42.31523
7,28,56,36.45633
7,28,57,34.34297
7,28,58,32.02255
7,28,59,30.3804
7,28,60,30.3804
7,28,61,30.3804
7,28,62,30.3804
7,28,63,30.3804
7,28,64,30.3804
7,28,65,30.3804
7,28,66,30.3804
7,28,67,30.3804
7,28,68,30.3804
7,28,69,30.3804
7,28,70,30.3804
7,28,71,30.3804
7,28,72,30.3804
7,28,73,30.3804
7,28,74,30.3804
7,28,75,30.3804
7,28,76,30.3804
7,28,77,30.3804
7,28,78,30.3804
7,28,79,30.3804
7,28,80,30.3804
7,28,81,30.3804
7,28,82,30.3804
7,28,83,30.3804
7,28,84,30.3804
7,28,85,30.3804
7,28,86,36.45633
7,28,87,34.34297
7,28,88,42.31523
7,29,0,37.1149
7,29,1,33.68865
7,29,2,31.28215
7,29,3,31.28215
7,29,4,32.68294
7,29,5,42.9374
7,29,6,39.10337
7,29,7,37.1149
7,29,8,36.49627
7,29,9,35.89792
7,29,10,32.20228
7,29,11,30.84152
7,29,12,28.07352
7,29,13,28.07352
7,29,14,28.07352
7,29,15,28.07352
7,29,16,30.41314
7,29,17,29.19654
7,29,18,28.07352
7,29,19,33.68865
7,29,20,39.10337
7,29,21,34.75821
7,29,22,32.20228
7,29,23,28.07352
7,29,24,28.07352
7,29,25,28.07352
7,29,26,28.07352
7,29,27,28.07352
7,29,28,28.07352
7,29,29,28.07352
7,29,30,34.75821
7,29,31,44.69012
7,29,32,45.62127
7,29,33,34.75821
7,29,34,35.89792
7,29,35,37.1149
7,29,36,35.89792
7,29,37,33.68865
7,29,38,33.17817
7,29,39,32.68294
7,29,40,36.49627
7,29,41,35.89792
7,29,42,32.20228
7,29,43,30.84152
7,29,44,30.41314
7,29,45,30.41314
7,29,46,30.84152
7,29,47,30.84152
7,29,48,35.89792
7,29,49,49.76912
7,29,50,45.62127
7,29,51,48.66302
7,29,52,42.9374
7,29,53,39.10337
7,29,54,37.75486
7,29,55,39.10337
7,29,56,33.68865
7,29,57,31.73555
7,29,58,29.59111
7,29,59,28.07352
7,29,60,28.07352
7,29,61,28.07352
7,29,62,28.07352
7,29,63,28.07352
7,29,64,28.07352
7,29,65,28.07352
7,29,66,28.07352
7,29,67,28.07352
7,29,68,28.07352
7,29,69,28.07352
7,29,70,28.07352
7,29,71,28.07352
7,29,72,28.07352
7,29,73,28.07352
7,29,74,28.07352
7,29,75,28.07352
7,29,76,28.07352
7,29,77,28.07352
7,29,78,28.07352
7,29,79,28.07352
7,29,80,28.07352
7,29,81,28.07352
7,29,82,28.07352
7,29,83,28.07352
7,29,84,28.07352
7,29,85,28.07352
7,29,86,33.68865
7,29,87,31.73555
7,29,88,39.10337
7,31,0,6.930157
7,31,1,6.289922
7,31,2,5.840297
7,31,3,5.840297
7,31,4,6.102012
7,31,5,8.018386
7,31,6,7.301772
7,31,7,6.930157
7,31,8,6.814551
7,31,9,6.702739
7,31,10,6.012206
7,31,11,5.757977
7,31,12,5.24088
7,31,13,5.24088
7,31,14,5.24088
7,31,15,5.24088
7,31,16,5.677945
7,31,17,5.450665
7,31,18,5.24088
7,31,19,6.289922
7,31,20,7.301772
7,31,21,6.489772
7,31,22,6.012206
7,31,23,5.24088
7,31,24,5.24088
7,31,25,5.24088
7,31,26,5.24088
7,31,27,5.24088
7,31,28,5.24088
7,31,29,5.24088
7,31,30,6.489772
7,31,31,8.346025
7,31,32,8.520096
7,31,33,6.489772
7,31,34,6.702739
7,31,35,6.930157
7,31,36,6.702739
7,31,37,6.289922
7,31,38,6.194543
7,31,39,6.102012
7,31,40,6.814551
7,31,41,6.702739
7,31,42,6.012206
7,31,43,5.757977
7,31,44,5.677945
7,31,45,5.677945
7,31,46,5.757977
7,31,47,5.757977
7,31,48,6.702739
7,31,49,9.295596
7,31,50,8.520096
7,31,51,9.08878
7,31,52,8.018386
7,31,53,7.301772
7,31,54,7.049753
7,31,55,7.301772
7,31,56,6.289922
7,31,57,5.925004
7,31,58,5.524376
7,31,59,5.24088
7,31,60,5.24088
7,31,61,5.24088
7,31,62,5.24088
7,31,63,5.24088
7,31,64,5.24088
7,31,65,5.24088
7,31,66,5.24088
7,31,67,5.24088
7,31,68,5.24088
7,31,69,5.24088
7,31,70,5.24088
7,31,71,5.24088
7,31,72,5.24088
7,31,73,5.24088
7,31,74,5.24088
7,31,75,5.24088
7,31,76,5.24088
7,31,77,5.24088
7,31,78,5.24088
7,31,79,5.24088
7,31,80,5.24088
7,31,81,5.24088
7,31,82,5.24088
7,31,83,5.24088
7,31,84,5.24088
7,31,85,5.24088
7,31,86,6.289922
7,31,87,5.925004
7,31,88,7.301772
8,6,0,86.48982
8,6,1,78.44333
8,6,2,72.79932
8,6,3,72.79932
8,6,4,76.08387
8,6,5,100.1932
8,6,6,91.16557
8,6,7,86.48982
8,6,8,85.03603
8,6,9,83.6303
8,6,10,74.95658
8,6,11,71.76659
8,6,12,65.28384
8,6,13,65.28384
8,6,14,65.28384
8,6,15,65.28384
8,6,16,70.76276
8,6,17,67.91298
8,6,18,65.28384
8,6,19,78.44333
8,6,20,91.16557
8,6,21,80.95381
8,6,22,74.95658
8,6,23,65.28384
8,6,24,65.28384
8,6,25,65.28384
8,6,26,65.28384
8,6,27,65.28384
8,6,28,65.28384
8,6,29,65.28384
8,6,30,80.95381
8,6,31,104.3255
8,6,32,106.5222
8,6,33,80.95381
8,6,34,83.6303
8,6,35,86.48982
8,6,36,83.6303
8,6,37,78.44333
8,6,38,77.24559
8,6,39,76.08387
8,6,40,85.03603
8,6,41,83.6303
8,6,42,74.95658
8,6,43,71.76659
8,6,44,70.76276
8,6,45,70.76276
8,6,46,71.76659
8,6,47,71.76659
8,6,48,83.6303
8,6,49,116.319
8,6,50,106.5222
8,6,51,113.7046
8,6,52,100.1932
8,6,53,91.16557
8,6,54,87.99419
8,6,55,91.16557
8,6,56,78.44333
8,6,57,73.86221
8,6,58,68.83705
8,6,59,65.28384
8,6,60,65.28384
8,6,61,65.28384
8,6,62,65.28384
8,6,63,65.28384
8,6,64,65.28384
8,6,65,65.28384
8,6,66,65.28384
8,6,67,65.28384
8,6,68,65.28384
8,6,69,65.28384
8,6,70,65.28384
8,6,71,65.28384
8,6,72,65.28384
8,6,73,65.28384
8,6,74,65.28384
8,6,75,65.28384
8,6,76,65.28384
8,6,77,65.28384
8,6,78,65.28384
8,6,79,65.28384
8,6,80,65.28384
8,6,81,65.28384
8,6,82,65.28384
8,6,83,65.28384
8,6,84,65.28384
8,6,85,65.28384
8,6,86,78.44333
8,6,87,73.86221
8,6,88,91.16557
8,9,0,115.4924
8,9,1,104.789
8,9,2,97.27638
8,9,3,97.27638
8,9,4,101.6489
8,9,5,133.7011
8,9,6,121.7082
8,9,7,115.4924
8,9,8,113.5592
8,9,9,111.6897
8,9,10,100.1484
8,9,11,95.90128
8,9,12,87.26616
8,9,13,87.26616
8,9,14,87.26616
8,9,15,87.26616
8,9,16,94.56454
8,9,17,90.76888
8,9,18,87.26616
8,9,19,104.789
8,9,20,121.7082
8,9,21,108.1294
8,9,22,100.1484
8,9,23,87.26616
8,9,24,87.26616
8,9,25,87.26616
8,9,26,87.26616
8,9,27,87.26616
8,9,28,87.26616
8,9,29,87.26616
8,9,30,108.1294
8,9,31,139.1872
8,9,32,142.1027
8,9,33,108.1294
8,9,34,111.6897
8,9,35,115.4924
8,9,36,111.6897
8,9,37,104.789
8,9,38,103.1951
8,9,39,101.6489
8,9,40,113.5592
8,9,41,111.6897
8,9,42,100.1484
8,9,43,95.90128
8,9,44,94.56454
8,9,45,94.56454
8,9,46,95.90128
8,9,47,95.90128
8,9,48,111.6897
8,9,49,155.0974
8,9,50,142.1027
8,9,51,151.6309
8,9,52,133.7011
8,9,53,121.7082
8,9,54,117.4926
8,9,55,121.7082
8,9,56,104.789
8,9,57,98.69148
8,9,58,91.99977
8,9,59,87.26616
8,9,60,87.26616
8,9,61,87.26616
8,9,62,87.26616
8,9,63,87.26616
8,9,64,87.26616
8,9,65,87.26616
8,9,66,87.26616
8,9,67,87.26616
8,9,68,87.26616
8,9,69,87.26616
8,9,70,87.26616
8,9,71,87.26616
8,9,72,87.26616
8,9,73,87.26616
8,9,74,87.26616
8,9,75,87.26616
8,9,76,87.26616
8,9,77,87.26616
8,9,78,87.26616
8,9,79,87.26616
8,9,80,87.26616
8,9,81,87.26616
8,9,82,87.26616
8,9,83,87.26616
8,9,84,87.26616
8,9,85,87.26616
8,9,86,104.789
8,9,87,98.69148
8,9,88,121.7082
9,8,0,115.4924
9,8,1,104.789
9,8,2,97.27638
9,8,3,97.27638
9,8,4,101.6489
9,8,5,133.7011
9,8,6,121.7082
9,8,7,115.4924
9,8,8,113.5592
9,8,9,111.6897
9,8,10,100.1484
9,8,11,95.90128
9,8,12,87.26616
9,8,13,87.26616
9,8,14,87.26616
9,8,15,87.26616
9,8,16,94.56454
9,8,17,90.76888
9,8,18,87.26616
9,8,19,104.789
9,8,20,121.7082
9,8,21,108.1294
9,8,22,100.1484
9,8,23,87.26616
9,8,24,87.26616
9,8,25,87.26616
9,8,26,87.26616
9,8,27,87.26616
9,8,28,87.26616
9,8,29,87.26616
9,8,30,108.1294
9,8,31,139.1872
9,8,32,142.1027
9,8,33,108.1294
9,8,34,111.6897
9,8,35,115.4924
9,8,36,111.6897
9,8,37,104.789
9,8,38,103.1951
9,8,39,101.6489
9,8,40,113.5592
9,8,41,111.6897
9,8,42,100.1484
9,8,43,95.90128
9,8,44,94.56454
9,8,45,94.56454
9,8,46,95.90128
9,8,47,95.90128
9,8,48,111.6897
9,8,49,155.0974
9,8,50,142.1027
9,8,51,151.6309
9,8,52,133.7011
9,8,53,121.7082
9,8,54,117.4926
9,8,55,121.7082
9,8,56,104.789
9,8,57,98.69148
9,8,58,91.99977
9,8,59,87.26616
9,8,60,87.26616
9,8,61,87.26616
9,8,62,87.26616
9,8,63,87.26616
9,8,64,87.26616
9,8,65,87.26616
9,8,66,87.26616
9,8,67,87.26616
9,8,68,87.26616
9,8,69,87.26616
9,8,70,87.26616
9,8,71,87.26616
9,8,72,87.26616
9,8,73,87.26616
9,8,74,87.26616
9,8,75,87.26616
9,8,76,87.26616
9,8,77,87.26616
9,8,78,87.26616
9,8,79,87.26616
9,8,80,87.26616
9,8,81,87.26616
9,8,82,87.26616
9,8,83,87.26616
9,8,84,87.26616
9,8,85,87.26616
9,8,86,104.789
9,8,87,98.69148
9,8,88,121.7082
9,23,0,68.55159
9,23,1,62.21909
9,23,2,57.77183
9,23,3,57.77183
9,23,4,60.36047
9,23,5,79.31487
9,23,6,72.22713
9,23,7,68.55159
9,23,8,67.40815
9,23,9,66.30223
9,23,10,59.47219
9,23,11,56.95759
9,23,12,51.84288
9,23,13,51.84288
9,23,14,51.84288
9,23,15,51.84288
9,23,16,56.16599
9,23,17,53.91792
9,23,18,51.84288
9,23,19,62.21909
9,23,20,72.22713
9,23,21,64.1958
9,23,22,59.47219
9,23,23,51.84288
9,23,24,51.84288
9,23,25,51.84288
9,23,26,51.84288
9,23,27,51.84288
9,23,28,51.84288
9,23,29,51.84288
9,23,30,64.1958
9,23,31,82.55537
9,23,32,84.277
9,23,33,64.1958
9,23,34,66.30223
9,23,35,68.55159
9,23,36,66.30223
9,23,37,62.21909
9,23,38,61.27569
9,23,39,60.36047
9,23,40,67.40815
9,23,41,66.30223
9,23,42,59.47219
9,23,43,56.95759
9,23,44,56.16599
9,23,45,56.16599
9,23,46,56.95759
9,23,47,56.95759
9,23,48,66.30223
9,23,49,91.94688
9,23,50,84.277
9,23,51,89.90144
9,23,52,79.31487
9,23,53,72.22713
9,23,54,69.73449
9,23,55,72.22713
9,23,56,62.21909
9,23,57,58.60968
9,23,58,54.64701
9,23,59,51.84288
9,23,60,51.84288
9,23,61,51.84288
9,23,62,51.84288
9,23,63,51.84288
9,23,64,51.84288
9,23,65,51.84288
9,23,66,51.84288
9,23,67,51.84288
9,23,68,51.84288
9,23,69,51.84288
9,23,70,51.84288
9,23,71,51.84288
9,23,72,51.84288
9,23,73,51.84288
9,23,74,51.84288
9,23,75,51.84288
9,23,76,51.84288
9,23,77,51.84288
9,23,78,51.84288
9,23,79,51.84288
9,23,80,51.84288
9,23,81,51.84288
9,23,82,51.84288
9,23,83,51.84288
9,23,84,51.84288
9,23,85,51.84288
9,23,86,62.21909
9,23,87,58.60968
9,23,88,72.22713
10,32,0,19.27745
10,32,1,17.49494
10,32,2,16.24332
10,32,3,16.24332
10,32,4,16.97184
10,32,5,22.30796
10,32,6,20.31222
10,32,7,19.27745
10,32,8,18.95556
10,32,9,18.64425
10,32,10,16.72184
10,32,11,16.01418
10,32,12,14.57496
10,32,13,14.57496
10,32,14,14.57496
10,32,15,14.57496
10,32,16,15.79142
10,32,17,15.15882
10,32,18,14.57496
10,32,19,17.49494
10,32,20,20.31222
10,32,21,18.05132
10,32,22,16.72184
10,32,23,14.57496
10,32,24,14.57496
10,32,25,14.57496
10,32,26,14.57496
10,32,27,14.57496
10,32,28,14.57496
10,32,29,14.57496
10,32,30,18.05132
10,32,31,23.22056
10,32,32,23.70544
10,32,33,18.05132
10,32,34,18.64425
10,32,35,19.27745
10,32,36,18.64425
10,32,37,17.49494
10,32,38,17.22942
10,32,39,16.97184
10,32,40,18.95556
10,32,41,18.64425
10,32,42,16.72184
10,32,43,16.01418
10,32,44,15.79142
10,32,45,15.79142
10,32,46,16.01418
10,32,47,16.01418
10,32,48,18.64425
10,32,49,25.86594
10,32,50,23.70544
10,32,51,25.28972
10,32,52,22.30796
10,32,53,20.31222
10,32,54,19.61045
10,32,55,20.31222
10,32,56,17.49494
10,32,57,16.47911
10,32,58,15.36398
10,32,59,14.57496
10,32,60,14.57496
10,32,61,14.57496
10,32,62,14.57496
10,32,63,14.57496
10,32,64,14.57496
10,32,65,14.57496
10,32,66,14.57496
10,32,67,14.57496
10,32,68,14.57496
10,32,69,14.57496
10,32,70,14.57496
10,32,71,14.57496
10,32,72,14.57496
10,32,73,14.57496
10,32,74,14.57496
10,32,75,14.57496
10,32,76,14.57496
10,32,77,14.57496
10,32,78,14.57496
10,32,79,14.57496
10,32,80,14.57496
10,32,81,14.57496
10,32,82,14.57496
10,32,83,14.57496
10,32,84,14.57496
10,32,85,14.57496
10,32,86,17.49494
10,32,87,16.47911
10,32,88,20.31222
11,15,0,27.28775
11,15,1,24.75981
11,15,2,22.98534
11,15,3,22.98534
11,15,4,24.01813
11,15,5,31.58784
11,15,6,28.75571
11,15,7,27.28775
11,15,8,26.83118
11,15,9,26.38964
11,15,10,23.66371
11,15,11,22.66054
11,15,12,20.6208
11,15,13,20.6208
11,15,14,20.6208
11,15,15,20.6208
11,15,16,22.34478
11,15,17,21.4482
11,15,18,20.6208
11,15,19,24.75981
11,15,20,28.75571
11,15,21,25.54876
11,15,22,23.66371
11,15,23,20.6208
11,15,24,20.6208
11,15,25,20.6208
11,15,26,20.6208
11,15,27,20.6208
11,15,28,20.6208
11,15,29,20.6208
11,15,30,25.54876
11,15,31,32.88331
11,15,32,33.57172
11,15,33,25.54876
11,15,34,26.38964
11,15,35,27.28775
11,15,36,26.38964
11,15,37,24.75981
11,15,38,24.38333
11,15,39,24.01813
11,15,40,26.83118
11,15,41,26.38964
11,15,42,23.66371
11,15,43,22.66054
11,15,44,22.34478
11,15,45,22.34478
11,15,46,22.66054
11,15,47,22.66054
11,15,48,26.38964
11,15,49,36.63996
11,15,50,33.57172
11,15,51,35.8215
11,15,52,31.58784
11,15,53,28.75571
11,15,54,27.76013
11,15,55,28.75571
11,15,56,24.75981
11,15,57,23.31959
11,15,58,21.73896
11,15,59,20.6208
11,15,60,20.6208
11,15,61,20.6208
11,15,62,20.6208
11,15,63,20.6208
11,15,64,20.6208
11,15,65,20.6208
11,15,66,20.6208
11,15,67,20.6208
11,15,68,20.6208
11,15,69,20.6208
11,15,70,20.6208
11,15,71,20.6208
11,15,72,20.6208
11,15,73,20.6208
11,15,74,20.6208
11,15,75,20.6208
11,15,76,20.6208
11,15,77,20.6208
11,15,78,20.6208
11,15,79,20.6208
11,15,80,20.6208
11,15,81,20.6208
11,15,82,20.6208
11,15,83,20.6208
11,15,84,20.6208
11,15,85,20.6208
11,15,86,24.75981
11,15,87,23.31959
11,15,88,28.75571
12,15,0,51.28217
12,15,1,46.53451
12,15,2,43.20154
12,15,3,43.20154
12,15,4,45.14146
12,15,5,59.35661
12,15,6,54.03881
12,15,7,51.28217
12,15,8,50.42474
12,15,9,49.59552
12,15,10,44.47574
12,15,11,42.59143
12,15,12,38.75976
12,15,13,38.75976
12,15,14,38.75976
12,15,15,38.75976
12,15,16,41.99831
12,15,17,40.3141
12,15,18,38.75976
12,15,19,46.53451
12,15,20,54.03881
12,15,21,48.01628
12,15,22,44.47574
12,15,23,38.75976
12,15,24,38.75976
12,15,25,38.75976
12,15,26,38.75976
12,15,27,38.75976
12,15,28,38.75976
12,15,29,38.75976
12,15,30,48.01628
12,15,31,61.7888
12,15,32,63.08119
12,15,33,48.01628
12,15,34,49.59552
12,15,35,51.28217
12,15,36,49.59552
12,15,37,46.53451
12,15,38,45.8274
12,15,39,45.14146
12,15,40,50.42474
12,15,41,49.59552
12,15,42,44.47574
12,15,43,42.59143
12,15,44,41.99831
12,15,45,41.99831
12,15,46,42.59143
12,15,47,42.59143
12,15,48,49.59552
12,15,49,68.8408
12,15,50,63.08119
12,15,51,67.3045
12,15,52,59.35661
12,15,53,54.03881
12,15,54,52.16926
12,15,55,54.03881
12,15,56,46.53451
12,15,57,43.82938
12,15,58,40.86029
12,15,59,38.75976
12,15,60,38.75976
12,15,61,38.75976
12,15,62,38.75976
12,15,63,38.75976
12,15,64,38.75976
12,15,65,38.75976
12,15,66,38.75976
12,15,67,38.75976
12,15,68,38.75976
12,15,69,38.75976
12,15,70,38.75976
12,15,71,38.75976
12,15,72,38.75976
12,15,73,38.75976
12,15,74,38.75976
12,15,75,38.75976
12,15,76,38.75976
12,15,77,38.75976
12,15,78,38.75976
12,15,79,38.75976
12,15,80,38.75976
12,15,81,38.75976
12,15,82,38.75976
12,15,83,38.75976
12,15,84,38.75976
12,15,85,38.75976
12,15,86,46.53451
12,15,87,43.82938
12,15,88,54.03881
13,14,0,13.39048
13,14,1,12.14472
13,14,2,11.27091
13,14,3,11.27091
13,14,4,11.77943
13,14,5,15.51204
13,14,6,14.11438
13,14,7,13.39048
13,14,8,13.1654
13,14,9,12.94777
13,14,10,11.6049
13,14,11,11.11103
13,14,12,10.10736
13,14,13,10.10736
13,14,14,10.10736
13,14,15,10.10736
13,14,16,10.95561
13,14,17,10.51441
13,14,18,10.10736
13,14,19,12.14472
13,14,20,14.11438
13,14,21,12.53339
13,14,22,11.6049
13,14,23,10.10736
13,14,24,10.10736
13,14,25,10.10736
13,14,26,10.10736
13,14,27,10.10736
13,14,28,10.10736
13,14,29,10.10736
13,14,30,12.53339
13,14,31,16.1518
13,14,32,16.49189
13,14,33,12.53339
13,14,34,12.94777
13,14,35,13.39048
13,14,36,12.94777
13,14,37,12.14472
13,14,38,11.95929
13,14,39,11.77943
13,14,40,13.1654
13,14,41,12.94777
13,14,42,11.6049
13,14,43,11.11103
13,14,44,10.95561
13,14,45,10.95561
13,14,46,11.11103
13,14,47,11.11103
13,14,48,12.94777
13,14,49,18.00863
