,id,0000_01_01_2022,0001_02_01_2022,0002_03_01_2022,0003_04_01_2022,0004_05_01_2022,0005_06_01_2022,0006_07_01_2022,0007_08_01_2022,0008_09_01_2022,0009_10_01_2022,0010_11_01_2022,0011_12_01_2022,0012_13_01_2022,0013_14_01_2022,0014_15_01_2022,0015_16_01_2022,0016_17_01_2022,0017_18_01_2022,0018_19_01_2022,0019_20_01_2022,0020_21_01_2022,0021_22_01_2022,0022_23_01_2022,0023_24_01_2022,0024_25_01_2022,0025_26_01_2022,0026_27_01_2022,0027_28_01_2022,0028_29_01_2022,0029_30_01_2022,0030_31_01_2022,0031_01_02_2022,0032_02_02_2022,0033_03_02_2022,0034_04_02_2022,0035_05_02_2022,0036_06_02_2022,0037_07_02_2022,0038_08_02_2022,0039_09_02_2022,0040_10_02_2022,0041_11_02_2022,0042_12_02_2022,0043_13_02_2022,0044_14_02_2022,0045_15_02_2022,0046_16_02_2022,0047_17_02_2022,0048_18_02_2022,0049_19_02_2022,0050_20_02_2022,0051_21_02_2022,0052_22_02_2022,0053_23_02_2022,0054_24_02_2022,0055_25_02_2022,0056_26_02_2022,0057_27_02_2022,0058_28_02_2022,0059_01_03_2022,0060_02_03_2022,0061_03_03_2022,0062_04_03_2022,0063_05_03_2022,0064_06_03_2022,0065_07_03_2022,0066_08_03_2022,0067_09_03_2022,0068_10_03_2022,0069_11_03_2022,0070_12_03_2022,0071_13_03_2022,0072_14_03_2022,0073_15_03_2022,0074_16_03_2022,0075_17_03_2022,0076_18_03_2022,0077_19_03_2022,0078_20_03_2022,0079_21_03_2022,0080_22_03_2022,0081_23_03_2022,0082_24_03_2022,0083_25_03_2022,0084_26_03_2022,0085_27_03_2022,0086_28_03_2022,0087_29_03_2022,0088_30_03_2022,0089_31_03_2022
0,1,14.292874,10.61623,7.2210884,7.2210884,10.053223,21.847463,18.783593,16.226774,15.117093,14.338684,8.9435427,6.111408,0.0,0.16563542,0.49690626,0.0,4.1735506,1.8383222,0.0,10.065598,15.468654,9.1916109,6.1277406,0.0,0.0,0.0,0.49690626,0.33127084,0.0,0.16563542,0.33127084,13.448866,21.691973,24.073011,12.007413,13.232961,17.439947,15.220586,12.106948,11.162903,11.047036,16.939083,15.717492,10.931168,8.7615748,8.1488007,8.1488007,8.7615748,9.0928456,17.817028,29.890541,26.664993,28.503315,24.661035,21.265894,19.874711,21.100259,13.928938,11.312206,7.4201588,3.9752501,3.6439792,3.3127084,2.8158021,2.8158021,2.4845313,2.4845313,2.4845313,1.987625,1.987625,1.6563542,1.6563542,1.1594479,0.8281771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9536878,7.3929113,17.348829
1,2,14.7131025,10.908976,7.40553285,7.40553285,10.3076095,22.3832275,19.213122,16.611742,15.4777145,14.6770245,9.17358165,6.271505149999999,0.0,0.166668895,0.500006675,0.0,4.30413295,1.90206315,0.0,10.307582499999999,15.94849,9.51031575,6.3402104999999995,0.0,0.0,0.0,0.500006675,0.33333778000000003,0.0,0.166668895,0.33333778000000003,13.604829500000001,22.2852775,24.651269499999998,12.343687,13.611729,17.8798115,15.611755500000001,12.408996,11.441637,11.307623,17.3110725,16.111762499999998,11.173608,8.9382074,8.304186300000001,8.304186300000001,8.9382074,9.271545150000001,18.1770715,30.622118,27.354076,29.256139,25.285344000000002,21.781900999999998,20.347189999999998,21.615232,14.242353999999999,11.5396005,7.5361509,4.00005335,3.6667156,3.3333778,2.83337115,2.83337115,2.50003335,2.50003335,2.50003335,2.00002665,2.00002665,1.6666889500000002,1.6666889500000002,1.1666822,0.833344455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2423,7.5721884500000005,17.7457435
2,3,14.7131025,10.908976,7.40553285,7.40553285,10.3076095,22.3832275,19.213122,16.611742,15.4777145,14.6770245,9.17358165,6.271505149999999,0.0,0.166668895,0.500006675,0.0,4.30413295,1.90206315,0.0,10.307582499999999,15.94849,9.51031575,6.3402104999999995,0.0,0.0,0.0,0.500006675,0.33333778000000003,0.0,0.166668895,0.33333778000000003,13.604829500000001,22.2852775,24.651269499999998,12.343687,13.611729,17.8798115,15.611755500000001,12.408996,11.441637,11.307623,17.3110725,16.111762499999998,11.173608,8.9382074,8.304186300000001,8.304186300000001,8.9382074,9.271545150000001,18.1770715,30.622118,27.354076,29.256139,25.285344000000002,21.781900999999998,20.347189999999998,21.615232,14.242353999999999,11.5396005,7.5361509,4.00005335,3.6667156,3.3333778,2.83337115,2.83337115,2.50003335,2.50003335,2.50003335,2.00002665,2.00002665,1.6666889500000002,1.6666889500000002,1.1666822,0.833344455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2423,7.5721884500000005,17.7457435
3,4,15.716709,11.554332,7.7687032,7.7687032,10.800835,23.611771,20.143123,17.438683,16.269482,15.417262,9.6316337,6.5995022,0.0,0.15849051,0.47547154,0.0,4.6378486,2.0811885,0.0,10.898949,17.163935,10.405943,6.937295,0.0,0.0,0.0,0.47547154,0.31698103,0.0,0.15849051,0.31698103,13.96554,23.742016,25.99923,13.100281,14.48774,18.728029,16.389626,12.980746,11.970036,11.751778,18.012878,16.865098,11.53352,9.1353504,8.4416209,8.4416209,9.1353504,9.4523314,18.745563,32.12387,28.736411,30.817599,26.496732,22.711103,21.165154,22.552613,14.724142,11.790733,7.5296334,3.8037723,3.4867913,3.1698103,2.6943387,2.6943387,2.3773577,2.3773577,2.3773577,1.9018862,1.9018862,1.5849051,1.5849051,1.1094336,0.79245257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92037,7.9762506,18.705998
4,5,15.716709,11.554332,7.7687032,7.7687032,10.800835,23.611771,20.143123,17.438683,16.269482,15.417262,9.6316337,6.5995022,0.0,0.15849051,0.47547154,0.0,4.6378486,2.0811885,0.0,10.898949,17.163935,10.405943,6.937295,0.0,0.0,0.0,0.47547154,0.31698103,0.0,0.15849051,0.31698103,13.96554,23.742016,25.99923,13.100281,14.48774,18.728029,16.389626,12.980746,11.970036,11.751778,18.012878,16.865098,11.53352,9.1353504,8.4416209,8.4416209,9.1353504,9.4523314,18.745563,32.12387,28.736411,30.817599,26.496732,22.711103,21.165154,22.552613,14.724142,11.790733,7.5296334,3.8037723,3.4867913,3.1698103,2.6943387,2.6943387,2.3773577,2.3773577,2.3773577,1.9018862,1.9018862,1.5849051,1.5849051,1.1094336,0.79245257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92037,7.9762506,18.705998
5,6,14.682689,10.886929,7.3909471,7.3909471,10.28737,22.343637,19.180503,16.582402,15.450504,14.651453,9.155472,6.259049,0.0,0.16642377,0.49927132,0.0,4.295032,1.8978804,0.0,10.290285,15.914875,9.4894018,6.3262678,0.0,0.0,0.0,0.49927132,0.33284755,0.0,0.16642377,0.33284755,13.593354,22.242975,24.608891,12.318606,13.583859,17.844741,15.580945,12.384743,11.419268,11.285913,17.281166,16.080216,11.152557,8.9218294,8.2892026,8.2892026,8.9218294,9.2546769,18.146353,30.565246,27.299992,29.197873,25.235688,21.739707,20.308029,21.573283,14.215404,11.518473,7.5232204,3.9941706,3.661323,3.3284755,2.8292042,2.8292042,2.4963566,2.4963566,2.4963566,1.9970853,1.9970853,1.6642377,1.6642377,1.1649664,0.83211887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.221233,7.5588282,17.717215
6,7,14.682689,10.886929,7.3909471,7.3909471,10.28737,22.343637,19.180503,16.582402,15.450504,14.651453,9.155472,6.259049,0.0,0.16642377,0.49927132,0.0,4.295032,1.8978804,0.0,10.290285,15.914875,9.4894018,6.3262678,0.0,0.0,0.0,0.49927132,0.33284755,0.0,0.16642377,0.33284755,13.593354,22.242975,24.608891,12.318606,13.583859,17.844741,15.580945,12.384743,11.419268,11.285913,17.281166,16.080216,11.152557,8.9218294,8.2892026,8.2892026,8.9218294,9.2546769,18.146353,30.565246,27.299992,29.197873,25.235688,21.739707,20.308029,21.573283,14.215404,11.518473,7.5232204,3.9941706,3.661323,3.3284755,2.8292042,2.8292042,2.4963566,2.4963566,2.4963566,1.9970853,1.9970853,1.6642377,1.6642377,1.1649664,0.83211887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.221233,7.5588282,17.717215
7,8,14.685972,10.890084,7.3936361,7.3936361,10.2912025,22.3486455,19.185405000000003,16.5869015,15.454442499999999,14.6551905,9.1587433,6.261177,0.0,0.166603705,0.499811115,0.0,4.2956993,1.8979441000000001,0.0,10.291958000000001,15.9175015,9.4897205,6.3264803,0.0,0.0,0.0,0.499811115,0.33320741,0.0,0.166603705,0.33320741,13.594762,22.2469675,24.6139415,12.3219835,13.587279500000001,17.851442499999997,15.586524,12.3895175,11.423661500000001,11.290825000000002,17.2870835,16.086335,11.1579875,8.926836250000001,8.2941882,8.2941882,8.926836250000001,9.26004365,18.153869,30.5749225,27.309626,29.207570500000003,25.245078499999998,21.748631,20.316731,21.582027,14.222158,11.524962,7.5287033,3.9984889,3.6652815,3.3320741,2.832263,2.832263,2.49905555,2.49905555,2.49905555,1.99924445,1.99924445,1.66603705,1.66603705,1.1662259,0.833018525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.223668499999999,7.5606176000000005,17.7201165
8,9,14.665273,10.877380500000001,7.387018250000001,7.387018250000001,10.2823195,22.3238825,19.167305,16.5708895,15.438896499999998,14.6406885,9.1503266,6.2550254,0.0,0.166892495,0.50067748,0.0,4.28857,1.89394625,0.0,10.2796095,15.8916495,9.46973135,6.3131542,0.0,0.0,0.0,0.50067748,0.333784985,0.0,0.166892495,0.333784985,13.587455,22.216473999999998,24.586513,12.3069035,13.569535,17.8362305,15.5722445,12.379413,11.414312500000001,11.2836745,17.274714,16.072922,11.153036499999999,8.925305250000001,8.293989849999999,8.293989849999999,8.925305250000001,9.25909025,18.1454315,30.5467185,27.284087,29.178033499999998,25.2232485,21.7328865,20.303363,21.565994,14.2152305,11.523076,7.5320365,4.0054198,3.6716348500000002,3.33784985,2.8371724,2.8371724,2.5033874000000003,2.5033874000000003,2.5033874000000003,2.0027099,2.0027099,1.66892495,1.66892495,1.16824745,0.83446247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2098105,7.55255585,17.7001725
9,10,14.665273,10.877380500000001,7.387018250000001,7.387018250000001,10.2823195,22.3238825,19.167305,16.5708895,15.438896499999998,14.6406885,9.1503266,6.2550254,0.0,0.166892495,0.50067748,0.0,4.28857,1.89394625,0.0,10.2796095,15.8916495,9.46973135,6.3131542,0.0,0.0,0.0,0.50067748,0.333784985,0.0,0.166892495,0.333784985,13.587455,22.216473999999998,24.586513,12.3069035,13.569535,17.8362305,15.5722445,12.379413,11.414312500000001,11.2836745,17.274714,16.072922,11.153036499999999,8.925305250000001,8.293989849999999,8.293989849999999,8.925305250000001,9.25909025,18.1454315,30.5467185,27.284087,29.178033499999998,25.2232485,21.7328865,20.303363,21.565994,14.2152305,11.523076,7.5320365,4.0054198,3.6716348500000002,3.33784985,2.8371724,2.8371724,2.5033874000000003,2.5033874000000003,2.5033874000000003,2.0027099,2.0027099,1.66892495,1.66892495,1.16824745,0.83446247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2098105,7.55255585,17.7001725
