,id,0000_01_04_2021,0001_02_04_2021,0002_03_04_2021,0003_04_04_2021,0004_05_04_2021,0005_06_04_2021,0006_07_04_2021,0007_08_04_2021,0008_09_04_2021,0009_10_04_2021,0010_11_04_2021,0011_12_04_2021,0012_13_04_2021,0013_14_04_2021,0014_15_04_2021,0015_16_04_2021,0016_17_04_2021,0017_18_04_2021,0018_19_04_2021,0019_20_04_2021,0020_21_04_2021,0021_22_04_2021,0022_23_04_2021,0023_24_04_2021,0024_25_04_2021,0025_26_04_2021,0026_27_04_2021,0027_28_04_2021,0028_29_04_2021,0029_30_04_2021,0030_01_05_2021,0031_02_05_2021,0032_03_05_2021,0033_04_05_2021,0034_05_05_2021,0035_06_05_2021,0036_07_05_2021,0037_08_05_2021,0038_09_05_2021,0039_10_05_2021,0040_11_05_2021,0041_12_05_2021,0042_13_05_2021,0043_14_05_2021,0044_15_05_2021,0045_16_05_2021,0046_17_05_2021,0047_18_05_2021,0048_19_05_2021,0049_20_05_2021,0050_21_05_2021,0051_22_05_2021,0052_23_05_2021,0053_24_05_2021,0054_25_05_2021,0055_26_05_2021,0056_27_05_2021,0057_28_05_2021,0058_29_05_2021,0059_30_05_2021,0060_31_05_2021,0061_01_06_2021,0062_02_06_2021,0063_03_06_2021,0064_04_06_2021,0065_05_06_2021,0066_06_06_2021,0067_07_06_2021,0068_08_06_2021,0069_09_06_2021,0070_10_06_2021,0071_11_06_2021,0072_12_06_2021,0073_13_06_2021,0074_14_06_2021,0075_15_06_2021,0076_16_06_2021,0077_17_06_2021,0078_18_06_2021,0079_19_06_2021,0080_20_06_2021,0081_21_06_2021,0082_22_06_2021,0083_23_06_2021,0084_24_06_2021,0085_25_06_2021,0086_26_06_2021,0087_27_06_2021,0088_28_06_2021,0089_29_06_2021,0090_30_06_2021
542,543,0.0,0.0,0.0,0.0,19.330712,19.612532,18.710638,31.091325,21.114803,20.714419,25.400404,21.412142,22.792069,21.85722,18.444338,15.521227,14.141301,11.989782,8.9034142,4.600377,2.2856012,1.6325723,1.9590867,2.7753728,2.1223439,1.7958295,1.6325723,1.6325723,1.6325723,0.81628613,0.81628613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,544,0.0,0.0,0.0,0.0,19.329707666666664,19.60767866666667,18.709494000000003,31.104047666666663,21.129459333333333,20.738286333333335,25.436222,21.448928,22.82871366666667,21.891667666666667,18.473021,15.548679666666667,14.168894333333332,12.016831000000002,8.9277216,4.6235952,2.3067631333333334,1.6476879999999998,1.9772256,2.801069566666667,2.1419943333333333,1.8124567999999999,1.6476879999999998,1.6476879999999998,1.6476879999999998,0.8238439866666667,0.8238439866666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,545,0.0,0.0,0.0,0.0,19.283905333333333,19.559852666666668,18.660024333333336,31.042465333333336,21.078954666666665,20.691905000000002,25.386781999999997,21.405027,22.78114533333333,21.845819000000002,18.43420233333333,15.517119666666666,14.141001333333334,11.994401000000002,8.9124739,4.6192731,2.307827833333333,1.6484485,1.9781381666666666,2.8023624,2.142983,1.8132933333333332,1.6484485,1.6484485,1.6484485,0.8242242333333333,0.8242242333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,546,0.0,0.0,0.0,0.0,19.300636,19.577876,18.678104,31.062914,21.095111,20.705229,25.399475,21.415574,22.793041,21.857411,18.444087,15.524555,14.147088,11.998589,8.9144601,4.6174616,2.3043648,1.6459749,1.9751699,2.7981573,2.1397673,1.8105724,1.6459749,1.6459749,1.6459749,0.82298744,0.82298744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,547,0.0,0.0,0.0,0.0,19.497039,19.783906,18.890247,31.323473,21.307745,20.897907,25.602272,21.594409,22.987616,22.04517,18.603176,15.652867,14.25966,12.087901,8.9736969,4.63018,2.2945269,1.6389478,1.9667373,2.7862112,2.1306321,1.8028425,1.6389478,1.6389478,1.6389478,0.81947388,0.81947388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,548,0.0,0.0,0.0,0.0,19.497039,19.783906,18.890247,31.323473,21.307745,20.897907,25.602272,21.594409,22.987616,22.04517,18.603176,15.652867,14.25966,12.087901,8.9736969,4.63018,2.2945269,1.6389478,1.9667373,2.7862112,2.1306321,1.8028425,1.6389478,1.6389478,1.6389478,0.81947388,0.81947388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,549,0.0,0.0,0.0,0.0,19.492414,19.779481,18.8852575,31.3157585,21.3009695,20.8905785,25.5933575,21.5859635,22.978807,22.036772,18.596117,15.6466885,14.2538455,12.082709000000001,8.969538100000001,4.62726575,2.29238765,1.6374197499999998,1.9649036999999998,2.78361355,2.12864565,1.8011617,1.6374197499999998,1.6374197499999998,1.6374197499999998,0.81870987,0.81870987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,550,0.0,0.0,0.0,0.0,19.387486,19.666895,18.77188,31.185852,21.197784,20.80408,25.509394,21.51536,22.899754,21.959885,18.530636,15.596733,14.212338,12.05319,8.9541712,4.6358734,2.3116096,1.6511497,1.9813797,2.8069545,2.1464946,1.8162647,1.6511497,1.6511497,1.6511497,0.82557485,0.82557485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,551,0.0,0.0,0.0,0.0,19.4215655,19.702505000000002,18.808689,31.2315835,21.235262499999997,20.838431999999997,25.545945500000002,21.547785,22.934908,21.9937735,18.5593315,15.620036500000001,14.232912500000001,12.069704000000002,8.965359549999999,4.63894085,2.3106828000000004,1.6504877,1.9805853,2.8058291,2.1456340000000003,1.8155364999999999,1.6504877,1.6504877,1.6504877,0.825243855,0.825243855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,552,0.0,0.0,0.0,0.0,19.4215655,19.702505000000002,18.808689,31.2315835,21.235262499999997,20.838431999999997,25.545945500000002,21.547785,22.934908,21.9937735,18.5593315,15.620036500000001,14.232912500000001,12.069704000000002,8.965359549999999,4.63894085,2.3106828000000004,1.6504877,1.9805853,2.8058291,2.1456340000000003,1.8155364999999999,1.6504877,1.6504877,1.6504877,0.825243855,0.825243855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
